#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	NM_001297651	chr5	+	67004619	67169595	67004993	67167051	26	67004619,67054403,67090161,67095596,67100434,67102535,67104365,67110097,67114086,67118681,67121016,67130209,67131812,67133513,67134522,67136562,67142114,67142420,67144668,67145143,67149388,67152636,67153457,67160455,67162606,67163146,	67005085,67054492,67090231,67095675,67100592,67102611,67104575,67110199,67114219,67118749,67121102,67130418,67131951,67133646,67134688,67136664,67142237,67142533,67144796,67145379,67149589,67152866,67153580,67160592,67162788,67169595,	0	MAST4	cmpl	cmpl	0,2,1,2,0,2,0,0,0,1,0,2,1,2,0,1,1,1,0,2,1,1,0,0,2,1,
0	NM_015183	chr5	+	66828775	67169595	66828843	67167051	28	66828775,66899950,66916982,67054403,67090161,67095596,67100434,67102535,67104365,67110097,67114086,67118681,67121016,67130209,67131812,67133513,67134522,67136562,67142114,67142420,67144668,67145143,67149388,67152636,67153457,67160455,67162606,67163146,	66828882,66899982,66917018,67054492,67090231,67095675,67100592,67102611,67104575,67110199,67114219,67118749,67121102,67130418,67131951,67133646,67134688,67136664,67142237,67142533,67144796,67145379,67149589,67152866,67153580,67160592,67162788,67169595,	0	MAST4	cmpl	cmpl	0,0,2,2,1,2,0,2,0,0,0,1,0,2,1,2,0,1,1,1,0,2,1,1,0,0,2,1,
0	NM_001290227	chr5	+	67004619	67169595	67004993	67167051	26	67004619,67004951,67054403,67090161,67095596,67100434,67102535,67104365,67110097,67114086,67118681,67121016,67130209,67131812,67133513,67134522,67136562,67142114,67142420,67144668,67145143,67152636,67153457,67160455,67162606,67163146,	67004691,67005085,67054492,67090231,67095675,67100592,67102611,67104575,67110199,67114219,67118749,67121102,67130418,67131951,67133646,67134688,67136664,67142237,67142533,67144796,67145379,67152866,67153580,67160592,67162788,67169595,	0	MAST4	cmpl	cmpl	-1,0,2,1,2,0,2,0,0,0,1,0,2,1,2,0,1,1,1,0,2,1,0,0,2,1,
0	NM_002715	chr5	-	134196456	134226259	134197771	134225861	7	134196456,134199085,134200334,134200984,134201847,134205921,134225759,	134197844,134199204,134200496,134201074,134202021,134206131,134226259,	0	PPP2CA	cmpl	cmpl	2,0,0,0,0,0,0,
0	NM_001290226	chr5	+	66958869	67169595	66959247	67167051	27	66958869,67054403,67090161,67094156,67095596,67100434,67102535,67104365,67110097,67114086,67118681,67121016,67130209,67131812,67133513,67134522,67136562,67142114,67142420,67144668,67145143,67149388,67152636,67153457,67160455,67162606,67163146,	66959294,67054492,67090231,67094165,67095675,67100592,67102611,67104575,67110199,67114219,67118749,67121102,67130418,67131951,67133646,67134688,67136664,67142237,67142533,67144796,67145379,67149589,67152866,67153580,67160592,67162788,67169595,	0	MAST4	cmpl	cmpl	0,2,1,2,2,0,2,0,0,0,1,0,2,1,2,0,1,1,1,0,2,1,1,0,0,2,1,
0	NM_001164664	chr5	+	66596347	67169595	66596655	67167051	29	66596347,66759708,66788669,66899950,67054403,67090161,67095596,67100434,67102535,67104365,67110097,67114086,67118681,67121016,67130209,67131812,67133513,67134522,67136562,67142114,67142420,67144668,67145143,67149388,67152636,67153457,67160455,67162606,67163146,	66597018,66759862,66788794,66899982,67054492,67090231,67095675,67100592,67102611,67104575,67110199,67114219,67118749,67121102,67130418,67131951,67133646,67134688,67136664,67142237,67142533,67144796,67145379,67149589,67152866,67153580,67160592,67162788,67169595,	0	MAST4	cmpl	cmpl	0,0,1,0,2,1,2,0,2,0,0,0,1,0,2,1,2,0,1,1,1,0,2,1,1,0,0,2,1,
1	NM_001317915	chr5	+	58582187	58859396	58582396	58851351	5	58582187,58617642,58726001,58825037,58851163,	58582414,58617870,58726120,58825162,58859396,	0	RAB3C	cmpl	cmpl	0,0,0,2,1,
1	NM_138453	chr5	+	58583043	58859396	58583208	58851351	5	58583043,58617642,58726001,58825037,58851163,	58583232,58617870,58726120,58825162,58859396,	0	RAB3C	cmpl	cmpl	0,0,0,2,1,
1	NM_030955	chr5	-	33523534	33892192	33527187	33891856	24	33523534,33534832,33546058,33549206,33561026,33576053,33588598,33595933,33614237,33615827,33624230,33630779,33637576,33641809,33643377,33648821,33649553,33658183,33661915,33683017,33683858,33751403,33881118,33891729,	33527366,33534992,33546202,33549383,33561179,33577160,33588809,33596060,33614376,33616072,33624351,33630913,33637746,33641955,33643470,33648966,33649697,33658333,33662040,33683101,33684055,33751548,33881480,33892192,	0	ADAMTS12	cmpl	cmpl	1,0,0,0,0,0,2,1,0,1,0,1,2,0,0,2,2,2,0,0,1,0,1,0,
1	NR_039984	chr5	-	8333482	8457564	8457564	8457564	6	8333482,8334577,8337180,8387526,8452222,8457448,	8334452,8334726,8337295,8387709,8452280,8457564,	0	LOC729506	unk	unk	-1,-1,-1,-1,-1,-1,
1	NM_012334	chr5	-	16661906	16936276	16666691	16935808	41	16661906,16668276,16670525,16671421,16672688,16673681,16674852,16676030,16679946,16681308,16681870,16683879,16685737,16689823,16694370,16699449,16700962,16702542,16702924,16704578,16710907,16711120,16754827,16758117,16761463,16762044,16762544,16763480,16763654,16764249,16766079,16769073,16779544,16780523,16780727,16781704,16783334,16794645,16818008,16877608,16935787,	16666793,16668468,16670978,16671542,16672825,16673889,16675150,16676154,16680104,16681503,16682013,16683935,16685831,16689919,16694614,16699573,16701838,16702588,16703158,16704685,16711022,16711245,16754908,16758226,16761546,16762113,16762637,16763547,16763755,16764396,16766198,16769203,16779648,16780608,16780741,16781829,16783469,16794833,16818167,16877707,16936276,	0	MYO10	cmpl	cmpl	0,0,0,2,0,2,1,0,1,1,2,0,2,2,1,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,1,0,1,0,1,2,2,0,0,0,0,
1	NM_001324512	chr5	-	33523534	33892192	33527187	33891856	22	33523534,33534832,33546058,33549206,33561026,33576053,33588598,33595933,33614237,33615827,33637576,33641809,33643377,33648821,33649553,33658183,33661915,33683017,33683858,33751403,33881118,33891729,	33527366,33534992,33546202,33549383,33561179,33577160,33588809,33596060,33614376,33616072,33637746,33641955,33643470,33648966,33649697,33658333,33662040,33683101,33684055,33751548,33881480,33892192,	0	ADAMTS12	cmpl	cmpl	1,0,0,0,0,0,2,1,0,1,2,0,0,2,2,2,0,0,1,0,1,0,
2	NM_001308028	chr5	+	108748926	109196840	108867810	109187575	18	108748926,108768092,108798123,108867766,108871364,108872092,108883395,108897658,108946129,108954728,108959224,109037421,109044679,109047103,109100395,109180746,109186199,109187432,	108748993,108768238,108798389,108867950,108871502,108872212,108883518,108897848,108946222,108954932,108959347,109037478,109044795,109047198,109100519,109180901,109186322,109196840,	0	FER	cmpl	cmpl	-1,-1,-1,0,2,2,2,2,0,0,0,0,0,2,1,2,1,1,
2	NM_001308031	chr5	+	108924605	109196840	108924660	109187575	11	108924605,108946129,108954728,108959224,109037421,109044679,109047103,109100395,109180746,109186199,109187432,	108924789,108946222,108954932,108959347,109037478,109044795,109047198,109100519,109180901,109186322,109196840,	0	FER	cmpl	cmpl	0,0,0,0,0,0,2,1,2,1,1,
2	NM_005246	chr5	+	108747821	109196840	108798182	109187575	20	108747821,108768092,108798123,108832769,108835707,108867766,108871364,108872092,108883395,108897658,108946129,108954728,108959224,109037421,109044679,109047103,109100395,109180746,109186199,109187432,	108748000,108768238,108798389,108832943,108835807,108867950,108871502,108872212,108883518,108897848,108946222,108954932,108959347,109037478,109044795,109047198,109100519,109180901,109186322,109196840,	0	FER	cmpl	cmpl	-1,-1,0,0,0,1,2,2,2,2,0,0,0,0,0,2,1,2,1,1,
2	NM_005713	chr5	-	75371102	75511629	75379345	75511207	18	75371102,75379336,75381071,75381948,75384641,75385901,75389591,75399309,75400204,75402971,75411010,75416875,75419340,75425360,75426370,75459064,75505981,75511111,	75374191,75379473,75381201,75382077,75384712,75386034,75389687,75399387,75400297,75403058,75411103,75417033,75419424,75425499,75426478,75459181,75506116,75511629,	0	COL4A3BP	cmpl	cmpl	-1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,
2	NM_031361	chr5	-	75371102	75511629	75379345	75511207	17	75371102,75379336,75381071,75381948,75384641,75385901,75389591,75400204,75402971,75411010,75416875,75419340,75425360,75426370,75459064,75505981,75511111,	75374191,75379473,75381201,75382077,75384712,75386034,75389687,75400297,75403058,75411103,75417033,75419424,75425499,75426478,75459181,75506116,75511629,	0	COL4A3BP	cmpl	cmpl	-1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,
2	NM_001130105	chr5	-	75371102	75511981	75379345	75511844	19	75371102,75379336,75381071,75381948,75384641,75385901,75389591,75399309,75400204,75402971,75411010,75416875,75419340,75425360,75426370,75459064,75505981,75511111,75511758,	75374191,75379473,75381201,75382077,75384712,75386034,75389687,75399387,75400297,75403058,75411103,75417033,75419424,75425499,75426478,75459181,75506116,75511505,75511981,	0	COL4A3BP	cmpl	cmpl	-1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,
