#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	NR_110564	chr2	+	67086445	67289244	67289244	67289244	5	67086445,67264996,67268483,67287755,67289082,	67086555,67265192,67268638,67287818,67289244,	0	LINC01828	unk	unk	-1,-1,-1,-1,-1,
0	NM_001127391	chr2	-	201288270	201357398	201288654	201351404	15	201288270,201289456,201289695,201299237,201307518,201309150,201330469,201330735,201342369,201344169,201346541,201348253,201350710,201351291,201356981,	201288781,201289566,201289785,201299300,201307622,201309250,201330522,201330833,201342431,201344263,201346675,201348302,201350782,201351451,201357398,	0	ALS2CR12	cmpl	cmpl	2,0,0,0,1,0,1,2,0,2,0,2,2,0,-1,
0	NM_001289993	chr2	-	201288270	201357398	201288654	201351404	15	201288270,201289456,201289695,201299237,201307518,201309150,201330469,201330735,201342369,201344169,201346541,201348253,201350710,201351291,201357313,	201288781,201289566,201289785,201299300,201307622,201309250,201330522,201330833,201342431,201344263,201346675,201348302,201350782,201351451,201357398,	0	ALS2CR12	cmpl	cmpl	2,0,0,0,1,0,1,2,0,2,0,2,2,0,-1,
0	NM_139163	chr2	-	201288270	201357398	201288654	201351404	15	201288270,201289456,201289695,201299237,201307518,201309150,201330469,201330735,201342369,201344169,201346541,201348253,201350710,201351291,201356981,	201288781,201289566,201289854,201299300,201307622,201309250,201330522,201330833,201342431,201344263,201346675,201348302,201350782,201351451,201357398,	0	ALS2CR12	cmpl	cmpl	2,0,0,0,1,0,1,2,0,2,0,2,2,0,-1,
0	NR_110620	chr2	-	201288270	201357398	201357398	201357398	14	201288270,201289456,201289695,201299237,201307518,201309150,201330469,201330735,201344169,201346541,201348099,201350710,201351291,201356981,	201288781,201289566,201289859,201299300,201307622,201309250,201330522,201330833,201344263,201346675,201348302,201350782,201351451,201357398,	0	ALS2CR12	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NM_138735	chr2	-	49918504	50347756	49921943	50346949	6	49918504,49943703,50053270,50091322,50236788,50346690,	49922251,49943791,50053590,50091494,50236970,50347756,	0	NRXN1	cmpl	cmpl	1,0,1,0,1,0,
1	NM_170672	chr2	+	33436348	33564731	33515136	33562737	19	33436348,33447819,33511709,33515009,33516541,33519951,33520552,33521954,33523878,33524431,33527136,33534322,33539093,33543511,33549603,33555530,33558210,33558671,33562728,	33436591,33447943,33511842,33515206,33516644,33520014,33520684,33522102,33524052,33524548,33527412,33534400,33539210,33543627,33549751,33555567,33558336,33559030,33564731,	0	RASGRP3	cmpl	cmpl	-1,-1,-1,0,1,2,2,2,0,0,0,0,0,0,2,0,1,1,0,
1	NM_001139488	chr2	+	33476253	33564731	33515136	33562737	18	33476253,33511709,33515009,33516541,33519951,33520552,33521954,33523878,33524431,33527136,33534322,33539093,33543511,33549603,33555530,33558210,33558671,33562728,	33476707,33511842,33515206,33516644,33520014,33520684,33522102,33524052,33524548,33527412,33534400,33539210,33543627,33549751,33555567,33558336,33559030,33564731,	0	RASGRP3	cmpl	cmpl	-1,-1,0,1,2,2,2,0,0,0,0,0,0,2,0,1,1,0,
1	NM_001319205	chr2	-	25160852	25168851	25161080	25164772	3	25160852,25164640,25168497,	25161752,25164822,25168851,	0	POMC	cmpl	cmpl	0,0,-1,
1	NM_001319204	chr2	-	25160852	25168851	25161080	25164772	4	25160852,25164640,25165635,25168497,	25161752,25164822,25165685,25168851,	0	POMC	cmpl	cmpl	0,0,-1,-1,
1	NM_000939	chr2	-	25160852	25168851	25161080	25164772	3	25160852,25164640,25168497,	25161752,25164792,25168851,	0	POMC	cmpl	cmpl	0,0,-1,
1	NM_001035256	chr2	-	25160852	25168851	25161080	25164772	4	25160852,25164640,25165635,25168497,	25161752,25164792,25165685,25168851,	0	POMC	cmpl	cmpl	0,0,-1,-1,
1	NM_001242815	chr2	-	41935367	41953803	41938602	41953295	4	41935367,41947494,41952987,41953726,	41938613,41947571,41953308,41953803,	0	C2orf91	cmpl	cmpl	1,2,0,-1,
1	NR_033873	chr2	+	58520752	59063766	59063766	59063766	14	58520752,58656649,58850429,58912718,58924544,58925610,59003948,59014329,59019628,59022955,59024835,59033169,59058560,59060778,	58520937,58656711,58850606,58912746,58924626,58925909,59004027,59014398,59019691,59022982,59024990,59033215,59058596,59063766,	0	LINC01122	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NM_004801	chr2	-	49918504	51032536	49921943	51028273	22	49918504,49943703,50053270,50091322,50236788,50465441,50472297,50495904,50497332,50506494,50528624,50531226,50538252,50552586,50620021,50621225,50623313,50631098,50922654,50925937,51027501,51031980,	49922251,49943791,50053590,50091494,50236970,50465561,50472471,50496095,50497714,50506617,50528651,50531430,50538636,50553025,50620183,50621249,50623617,50631105,50922687,50925955,51029194,51032536,	0	NRXN1	cmpl	cmpl	1,0,1,0,1,1,1,2,1,1,1,1,1,0,0,0,2,1,1,1,0,-1,
1	NM_015376	chr2	+	33513874	33564731	33515136	33562737	17	33513874,33515009,33516541,33519951,33520552,33521954,33523878,33524431,33527136,33534322,33539096,33543511,33549603,33555530,33558210,33558671,33562728,	33514019,33515206,33516644,33520014,33520684,33522102,33524052,33524548,33527412,33534400,33539210,33543627,33549751,33555567,33558336,33559030,33564731,	0	RASGRP3	cmpl	cmpl	-1,0,1,2,2,2,0,0,0,0,0,0,2,0,1,1,0,
1	NM_001330094	chr2	-	49918504	51032536	49921943	51028273	22	49918504,49943712,50053270,50054954,50091322,50236788,50465441,50472297,50495904,50497332,50506494,50528624,50531226,50538252,50552586,50620021,50621225,50623313,50922657,50925937,51027501,51031980,	49922251,49943791,50053590,50055044,50091494,50236970,50465561,50472471,50496095,50497714,50506617,50528651,50531430,50538636,50553025,50620183,50621249,50623615,50922687,50925955,51029194,51032536,	0	NRXN1	cmpl	cmpl	1,0,1,1,0,1,1,1,2,1,1,1,1,1,0,0,0,1,1,1,0,-1,
1	NM_001330095	chr2	-	49918504	51032536	49921943	51028273	20	49918504,49943703,50053270,50091322,50236788,50465441,50472297,50495904,50497332,50506494,50531226,50538252,50552586,50620021,50623313,50631098,50922654,50925937,51027501,51031980,	49922251,49943791,50053590,50091494,50236970,50465561,50472471,50496095,50497714,50506617,50531430,50538636,50553025,50620183,50623617,50631105,50922687,50925955,51029194,51032536,	0	NRXN1	cmpl	cmpl	1,0,1,0,1,1,1,2,1,1,1,1,0,0,2,1,1,1,0,-1,
1	NM_001330096	chr2	-	49918504	51032536	49921943	51028273	17	49918504,49943712,50053270,50091322,50236788,50465441,50472297,50495904,50497332,50506494,50531226,50538252,50552586,50620021,50623313,51027501,51031980,	49922251,49943791,50053590,50091494,50236970,50465561,50472471,50496095,50497714,50506617,50531430,50538636,50553025,50620183,50623615,51029194,51032536,	0	NRXN1	cmpl	cmpl	1,0,1,0,1,1,1,2,1,1,1,1,0,0,1,0,-1,
1	NM_001330092	chr2	-	49918504	50347754	49921943	50346949	7	49918504,49943703,50053270,50054954,50091322,50236788,50346690,	49922251,49943791,50053590,50055044,50091494,50236970,50347754,	0	NRXN1	cmpl	cmpl	1,0,1,1,0,1,0,
1	NM_001330091	chr2	-	49918504	50347754	49921943	50346949	7	49918504,49943712,50053270,50054954,50091322,50236788,50346690,	49922251,49943791,50053590,50055044,50091494,50236970,50347754,	0	NRXN1	cmpl	cmpl	1,0,1,1,0,1,0,
1	NM_001330088	chr2	-	49918504	51032536	49921943	51028273	18	49918504,49943712,50053270,50091322,50236788,50465441,50472297,50495904,50497332,50506494,50531226,50538252,50552586,50620021,50623313,50922657,51027501,51031980,	49922251,49943791,50053590,50091494,50236970,50465561,50472471,50496095,50497714,50506617,50531430,50538636,50553025,50620183,50623615,50922687,51029194,51032536,	0	NRXN1	cmpl	cmpl	1,0,1,0,1,1,1,2,1,1,1,1,0,0,1,1,0,-1,
1	NM_001330087	chr2	-	49918504	51032536	49921943	51028273	17	49918504,49943703,50053270,50091322,50236788,50465441,50472297,50495904,50497332,50506494,50531226,50538252,50552586,50620021,50623313,51027501,51031980,	49922251,49943791,50053590,50091494,50236970,50465561,50472471,50496095,50497714,50506617,50531430,50538636,50553025,50620183,50623615,51029194,51032536,	0	NRXN1	cmpl	cmpl	1,0,1,0,1,1,1,2,1,1,1,1,0,0,1,0,-1,
