#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	NM_020403	chr13	-	66302833	67230336	66304654	67228440	4	66302833,66631209,67225404,67229779,	66305028,66631411,67228575,67230336,	0	PCDH9	cmpl	cmpl	1,0,0,-1,
0	NM_203487	chr13	-	66302833	67230336	66304654	67228440	5	66302833,66631209,66903503,67225404,67229779,	66305028,66631411,66903605,67228575,67230336,	0	PCDH9	cmpl	cmpl	1,0,0,0,-1,
0	NM_001318372	chr13	-	66302833	67230336	66304654	67228440	5	66302833,66631209,66903503,67225404,67229779,	66305028,66631285,66903605,67228575,67230336,	0	PCDH9	cmpl	cmpl	1,0,0,0,-1,
0	NM_001318373	chr13	-	66302833	67230336	66304654	67228440	4	66302833,66631209,67225404,67229779,	66305028,66631285,67228575,67230336,	0	PCDH9	cmpl	cmpl	1,0,0,-1,
1	NM_001243476	chr13	-	33103134	33676835	33105592	33524267	18	33103134,33106757,33109872,33110685,33111777,33112720,33118064,33126080,33127372,33128928,33142309,33165336,33167550,33439690,33524237,33661276,33663889,33676677,	33105710,33106934,33110090,33110907,33111892,33112931,33118263,33126240,33127546,33130289,33142373,33165418,33167622,33439724,33524372,33661343,33664137,33676835,	0	STARD13	cmpl	cmpl	2,2,0,0,2,1,0,2,2,0,2,1,1,0,0,-1,-1,-1,
1	NM_199138	chr13	-	25161678	25172167	25169603	25171619	3	25161678,25170838,25171912,	25170481,25171719,25172167,	0	AMER2	cmpl	cmpl	1,0,-1,
1	NM_152704	chr13	-	25161678	25172283	25169603	25171619	1	25161678,	25172283,	0	AMER2	cmpl	cmpl	0,
1	NM_015058	chr13	-	41566824	41961085	41568196	41961015	45	41566824,41570467,41575739,41587511,41590639,41605167,41611575,41614975,41670945,41675214,41685046,41689353,41690165,41691319,41691873,41692861,41699070,41701391,41703302,41719590,41721369,41727193,41729541,41732079,41761127,41777984,41783794,41787436,41811224,41816697,41819217,41830528,41833370,41865735,41865901,41868345,41883386,41885919,41886780,41887196,41891419,41907585,41912037,41949935,41960852,	41568305,41570706,41575838,41587670,41590765,41605276,41611732,41615084,41671147,41675296,41685242,41689508,41690275,41691445,41691938,41692972,41699270,41701530,41703411,41719742,41721575,41727313,41729677,41732155,41761204,41778056,41783901,41787543,41811340,41816775,41819386,41830642,41833531,41865813,41866036,41868477,41883491,41886028,41886830,41887361,41891587,41907696,41912168,41950013,41961085,	0	VWA8	cmpl	cmpl	2,0,0,0,0,2,1,0,2,1,0,1,2,2,0,0,1,0,2,0,1,1,0,2,0,0,1,2,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1,1,0,
1	NM_001009814	chr13	-	41719336	41961085	41719586	41961015	26	41719336,41721369,41727193,41729541,41732079,41761127,41777984,41783794,41787436,41811224,41816697,41819217,41830528,41833370,41865735,41865901,41868345,41883386,41885919,41886780,41887196,41891419,41907585,41912037,41949935,41960852,	41719742,41721575,41727313,41729677,41732155,41761204,41778056,41783901,41787543,41811340,41816775,41819386,41830642,41833531,41865813,41866036,41868477,41883491,41886028,41886830,41887361,41891587,41907696,41912168,41950013,41961085,	0	VWA8	cmpl	cmpl	0,1,1,0,2,0,0,1,2,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1,1,0,
1	NR_109974	chr13	+	50082168	50528643	50528643	50528643	7	50082168,50083141,50390197,50433412,50492650,50527865,50528179,	50082557,50083194,50390291,50433550,50492761,50528064,50528643,	0	DLEU1	unk	unk	-1,-1,-1,-1,-1,-1,-1,
2	NM_001079669	chr13	-	100603835	100674935	100604993	100668740	18	100603835,100606357,100612397,100614315,100625534,100625784,100626070,100634804,100635023,100636531,100637537,100637929,100642210,100656380,100662963,100664220,100668578,100674743,	100605142,100606427,100612510,100614430,100625676,100625892,100626150,100634936,100635195,100636734,100637702,100638022,100642311,100656468,100663180,100664336,100668794,100674935,	0	TMTC4	cmpl	cmpl	1,0,1,0,2,2,0,0,2,0,0,0,1,0,2,0,0,-1,
2	NM_001286453	chr13	-	100603835	100674935	100604993	100668740	16	100603835,100606357,100612397,100614315,100625534,100625784,100626070,100634804,100635023,100636531,100637537,100637929,100642210,100656380,100668578,100674743,	100605142,100606427,100612510,100614430,100625676,100625892,100626150,100634936,100635195,100636734,100637702,100638022,100642311,100656468,100668794,100674935,	0	TMTC4	cmpl	cmpl	1,0,1,0,2,2,0,0,2,0,0,0,1,0,0,-1,
2	NM_032813	chr13	-	100603835	100674935	100604993	100670362	19	100603835,100606357,100612397,100614315,100625534,100625784,100626070,100634804,100635023,100636531,100637537,100637929,100642210,100656380,100662963,100664220,100668578,100670359,100674743,	100605142,100606427,100612510,100614430,100625676,100625892,100626150,100634936,100635195,100636734,100637702,100638022,100642311,100656468,100663180,100664336,100668794,100670569,100674935,	0	TMTC4	cmpl	cmpl	1,0,1,0,2,2,0,0,2,0,0,0,1,0,2,0,0,0,-1,
2	NM_015011	chr13	+	108596151	109208007	108665923	109206836	35	108596151,108665885,108712660,108727439,108785634,108793515,108806678,108820336,108823124,108844342,108855442,108866176,108883058,108888371,108898015,108910002,108957687,108961538,108962423,108964760,108992375,109008896,109019710,109046915,109052299,109055045,109055389,109100784,109120369,109125111,109127281,109140263,109164900,109179541,109206608,	108596239,108666149,108712731,108727583,108785743,108793640,108806804,108820412,108823278,108844493,108855553,108866242,108883186,108888477,108898133,108910150,108957799,108961656,108962495,108964902,108992448,109009049,109019911,109046991,109052475,109055126,109055595,109100887,109120466,109125358,109127550,109141376,109165059,109179633,109208007,	0	MYO16	cmpl	cmpl	-1,0,1,0,0,1,0,0,1,2,0,0,0,2,0,1,2,0,1,1,2,0,0,0,1,0,0,2,0,1,2,1,1,1,0,
