#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	NR_134540	chr7	+	66996804	67239514	67239514	67239514	15	66996804,66998064,66998816,67009582,67014366,67017852,67024899,67049948,67067284,67083429,67098540,67117482,67183125,67195169,67238307,	66996982,66998195,66998954,67009684,67014561,67018143,67025022,67050066,67067403,67083539,67098718,67117618,67183236,67195337,67239514,	0	TYW1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0	NM_018264	chr7	+	66996804	67239520	66996978	67238529	16	66996804,66998064,66998816,67009582,67014366,67017852,67024899,67049948,67055834,67067284,67083429,67098540,67117482,67183125,67195169,67238307,	66996982,66998195,66998954,67009684,67014561,67018143,67025022,67050066,67055887,67067403,67083539,67098718,67117618,67183236,67195337,67239520,	0	TYW1	cmpl	cmpl	0,1,0,0,0,0,0,0,1,0,2,1,2,0,0,0,
0	NM_144648	chr7	+	134127351	134264591	134127367	134263975	20	134127351,134137022,134139435,134143061,134148237,134158034,134163396,134174555,134176976,134178502,134183733,134191654,134196991,134199219,134201480,134221778,134247555,134248950,134258256,134263844,	134127664,134137130,134139517,134143162,134148319,134158159,134163540,134174636,134177063,134178609,134183853,134191751,134197105,134199421,134201576,134221918,134247644,134249076,134258405,134264591,	0	LRGUK	cmpl	cmpl	0,0,0,1,0,1,0,0,0,0,2,2,0,0,1,1,0,2,2,1,
1	NM_198428	chr7	+	33129539	33606068	33146252	33605226	23	33129539,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33351218,33352858,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605194,	33130041,33146364,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33351323,33352873,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,0,1,2,1,1,2,0,1,2,1,0,0,1,1,1,1,1,0,0,0,1,1,
1	NM_006060	chr7	+	50304668	50405100	50319061	50400627	8	50304668,50319047,50327637,50376532,50382539,50387344,50391728,50399917,	50304922,50319101,50327757,50376793,50382707,50387470,50391863,50405100,	0	IKZF1	cmpl	cmpl	-1,0,1,1,1,1,1,1,
1	NM_001220765	chr7	+	50304668	50405100	50319061	50400627	7	50304668,50319047,50327637,50376532,50382539,50391728,50399917,	50304922,50319101,50327757,50376793,50382707,50391863,50405100,	0	IKZF1	cmpl	cmpl	-1,0,1,1,1,1,1,
1	NM_001291837	chr7	+	50308679	50405100	50319061	50400627	7	50308679,50319047,50327637,50376532,50382539,50391728,50399917,	50308906,50319101,50327757,50376793,50382707,50391863,50405100,	0	IKZF1	cmpl	cmpl	-1,0,1,1,1,1,1,
1	NM_014451	chr7	+	33129539	33606068	33146252	33605226	21	33129539,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605194,	33130041,33146364,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,0,1,2,1,1,2,0,1,2,1,0,0,1,1,1,0,0,0,1,1,
1	NM_001220770	chr7	+	50319047	50405100	50319061	50400627	5	50319047,50327637,50382539,50391728,50399917,	50319101,50327757,50382707,50391833,50405100,	0	IKZF1	cmpl	cmpl	0,1,1,1,1,
1	NM_001220768	chr7	+	50319047	50405100	50319061	50400627	5	50319047,50327637,50376532,50382539,50399917,	50319101,50327757,50376793,50382707,50405100,	0	IKZF1	cmpl	cmpl	0,1,1,1,1,
1	NM_001220767	chr7	+	50319047	50405100	50319061	50400627	6	50319047,50327637,50382539,50387344,50391728,50399917,	50319101,50327757,50382707,50387470,50391833,50405100,	0	IKZF1	cmpl	cmpl	0,1,1,1,1,1,
1	NM_001220771	chr7	+	50319047	50405100	50319061	50400627	4	50319047,50327637,50376532,50399917,	50319101,50327757,50376793,50405100,	0	IKZF1	cmpl	cmpl	0,1,1,1,
1	NM_014399	chr7	+	16753725	16784536	16753967	16783491	6	16753725,16776210,16777041,16777797,16779002,16783416,	16754030,16776378,16777122,16777911,16779116,16784536,	0	TSPAN13	cmpl	cmpl	0,0,0,0,0,0,
1	NM_138811	chr7	-	25134696	25180198	25135971	25179308	10	25134696,25142240,25142639,25151595,25155010,25158500,25161188,25168288,25179174,25179661,	25136793,25142332,25142814,25151684,25155192,25158530,25161260,25168465,25179332,25180198,	0	C7orf31	cmpl	cmpl	0,1,0,1,2,2,2,2,0,-1,
1	NM_001291843	chr7	+	50319047	50405100	50319061	50400627	4	50319047,50327637,50391728,50399917,	50319101,50327757,50391863,50405100,	0	IKZF1	cmpl	cmpl	0,1,1,1,
1	NM_001291842	chr7	+	50319047	50405100	50319061	50400627	5	50319047,50327637,50387344,50391728,50399917,	50319101,50327757,50387470,50391833,50405100,	0	IKZF1	cmpl	cmpl	0,1,1,1,1,
1	NM_001291841	chr7	+	50319047	50405100	50319061	50400627	5	50319047,50327637,50387344,50391728,50399917,	50319101,50327757,50387470,50391863,50405100,	0	IKZF1	cmpl	cmpl	0,1,1,1,1,
1	NM_001291840	chr7	+	50319047	50405100	50319061	50400627	3	50319047,50327637,50399917,	50319101,50327757,50405100,	0	IKZF1	cmpl	cmpl	0,1,1,
1	NM_001291839	chr7	+	50304082	50405100	50319061	50400627	6	50304082,50319047,50327637,50382539,50391728,50399917,	50304114,50319101,50327757,50382707,50391863,50405100,	0	IKZF1	cmpl	cmpl	-1,0,1,1,1,1,
1	NM_001291838	chr7	+	50308679	50405100	50319061	50400627	7	50308679,50319047,50327637,50382539,50387344,50391728,50399917,	50308906,50319101,50327757,50382707,50387470,50391863,50405100,	0	IKZF1	cmpl	cmpl	-1,0,1,1,1,1,1,
1	NM_001291844	chr7	+	50319047	50405100	50319061	50400627	4	50319047,50327637,50391728,50399917,	50319101,50327757,50391833,50405100,	0	IKZF1	cmpl	cmpl	0,1,1,1,
1	NM_001291845	chr7	+	50304668	50369444	50319061	50368370	4	50304668,50319047,50327637,50368005,	50304922,50319101,50327757,50369444,	0	IKZF1	cmpl	cmpl	-1,0,1,1,
1	NM_001291846	chr7	+	50304668	50369839	50319061	50369535	5	50304668,50319047,50327637,50368005,50369521,	50304922,50319101,50327757,50368065,50369839,	0	IKZF1	cmpl	cmpl	-1,0,1,1,1,
1	NM_001291847	chr7	+	50308679	50369839	50319061	50369535	5	50308679,50319047,50327637,50368005,50369521,	50308906,50319101,50327757,50368065,50369839,	0	IKZF1	cmpl	cmpl	-1,0,1,1,1,
1	NM_001033605	chr7	+	33129539	33606068	33146252	33605226	22	33129539,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33351218,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605194,	33130041,33146364,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33351323,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,0,1,2,1,1,2,0,1,2,1,0,0,1,1,1,1,0,0,0,1,1,
1	NM_001033604	chr7	+	33129539	33606068	33146252	33605226	22	33129539,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33352858,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605194,	33130041,33146364,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33352873,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,0,1,2,1,1,2,0,1,2,1,0,0,1,1,1,1,0,0,0,1,1,
1	NM_001348036	chr7	+	33129284	33606068	33146252	33605226	23	33129284,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33351218,33352858,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605194,	33129552,33146364,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33351323,33352873,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,0,1,2,1,1,2,0,1,2,1,0,0,1,1,1,1,1,0,0,0,1,1,
1	NR_145411	chr7	+	33129284	33606068	33606068	33606068	24	33129284,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33351218,33352858,33357854,33367766,33383665,33387991,33505462,33533953,33564779,33604864,33605194,	33129552,33146364,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33351323,33352873,33357995,33367862,33383838,33388144,33505645,33534176,33564858,33604975,33606068,	0	BBS9	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NR_145412	chr7	+	33129284	33606068	33606068	33606068	23	33129284,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33351026,33352858,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605194,	33129552,33146364,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33351323,33352873,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NM_001348037	chr7	+	33129539	33606068	33177515	33605226	21	33129539,33146241,33152700,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33351218,33352858,33357854,33367766,33383665,33387991,33533953,33604864,33605194,	33130041,33146364,33152851,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33351323,33352873,33357995,33367862,33383838,33388144,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,-1,-1,0,1,2,0,1,2,1,0,0,1,1,1,1,1,0,0,1,1,
1	NM_001348038	chr7	+	33129539	33606068	33155647	33605226	23	33129539,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33351218,33352858,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605194,	33130041,33146364,33152855,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33351323,33352873,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,-1,-1,0,1,1,2,0,1,2,1,0,0,1,1,1,1,1,0,0,0,1,1,
1	NM_001348039	chr7	+	33129539	33606068	33155647	33605226	22	33129539,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33352858,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605194,	33130041,33146364,33152855,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33352873,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,-1,-1,0,1,1,2,0,1,2,1,0,0,1,1,1,1,0,0,0,1,1,
1	NM_001348040	chr7	+	33129539	33606068	33146252	33605226	21	33129539,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605197,	33130041,33146364,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,0,1,2,1,1,2,0,1,2,1,0,0,1,1,1,0,0,0,1,1,
1	NM_001348042	chr7	+	33129539	33606068	33152723	33605226	22	33129539,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33351218,33352858,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605194,	33130041,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33351323,33352873,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,0,2,1,1,2,0,1,2,1,0,0,1,1,1,1,1,0,0,0,1,1,
1	NM_001348043	chr7	+	33129539	33606068	33146252	33605226	23	33129539,33146241,33152700,33155637,33177477,33257235,33264289,33273011,33273826,33336440,33340896,33344580,33349067,33351218,33352858,33357854,33367766,33383665,33387991,33505462,33533953,33604864,33605197,	33130041,33146364,33152851,33155702,33177591,33257410,33264374,33273195,33273956,33336622,33340973,33344634,33349170,33351323,33352873,33357995,33367862,33383838,33388144,33505645,33534176,33604975,33606068,	0	BBS9	cmpl	cmpl	-1,0,1,2,1,1,2,0,1,2,1,0,0,1,1,1,1,1,0,0,0,1,1,
