name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc032dmn.1	chr16	-	17051	17119	17051	17051	1	17051,	17119,		ENST00000615957.1
uc059ofm.1	chr16	-	17513	35195	17513	17513	4	17513,17956,31798,34846,	17750,18058,31883,35195,		ENST00000568710.1
uc002cfh.4	chr16	+	22909	25123	22909	22909	2	22909,24245,	23085,25123,		ENST00000527434.1
uc002cfi.3	chr16	-	46406	53628	47429	53586	3	46406,51557,53475,	47557,51645,53628,	Q9Y2Y1	ENST00000293860.5
uc059ofn.1	chr16	-	47235	52142	47235	47235	2	47235,51557,	47557,52142,		ENST00000481810.1
uc059ofo.1	chr16	+	47734	48007	47734	47734	1	47734,	48007,		ENST00000629476.1
uc002cfj.5	chr16	+	53009	57669	54016	57143	5	53009,55458,55776,56538,57085,	54058,55549,55882,56613,57669,	Q4TT61	ENST00000293861.7
uc059ofp.1	chr16	+	53828	57668	53989	57143	5	53828,55458,55776,56538,57085,	54058,55549,55882,56613,57668,	Q9BV90	ENST00000383018.7
uc059ofq.1	chr16	+	53886	57372	54016	56360	6	53886,55458,55776,56320,56538,57085,	54058,55549,55882,56420,56613,57372,	H7BYR9	ENST00000397876.6
uc059ofr.1	chr16	+	53898	55871	53898	53898	3	53898,55458,55793,	54058,55549,55871,		ENST00000493672.1
uc059ofs.1	chr16	+	53898	56613	54016	56613	4	53898,55458,55793,56538,	54058,55542,55882,56613,	B8ZZ06	ENST00000417493.1
uc059oft.1	chr16	+	54959	57444	54959	54959	4	54959,55776,56538,57085,	55549,55882,56613,57444,		ENST00000466183.1
uc059ofu.1	chr16	+	55494	57453	55494	55494	3	55494,55776,57085,	55549,56613,57453,		ENST00000481947.1
uc002cfl.4	chr16	-	58058	72631	58339	65015	18	58058,58973,59248,59418,59731,60215,60438,61119,61384,61584,61797,62537,62774,62972,63586,64698,64898,72512,	58759,59127,59349,59494,59826,60279,60539,61281,61459,61696,62052,62695,62897,63182,63800,64829,65039,72631,	Q96CC6	ENST00000262316.10
uc059ofv.1	chr16	-	58061	65039	62883	65015	17	58061,58973,59248,59418,59731,60215,60438,61119,61384,61584,61797,62537,62774,62972,63586,64698,64898,	58759,59127,59349,59494,59826,60279,60539,61281,61459,61696,62052,62695,62897,63063,63800,64829,65039,	F8WBS4	ENST00000428730.5
uc059ofw.1	chr16	-	58136	59762	58339	59762	5	58136,58973,59298,59418,59731,	58759,59093,59349,59494,59762,	H0Y6L9	ENST00000448893.1
uc059ofx.1	chr16	-	58973	60193	58973	58973	3	58973,59418,59731,	59349,59494,60193,		ENST00000486045.1
uc059ofy.1	chr16	-	59232	60680	59232	59232	4	59232,59731,60215,60438,	59494,60098,60279,60680,		ENST00000493647.1
uc059ofz.1	chr16	-	61424	62206	61424	61424	3	61424,61584,61797,	61459,61696,62206,		ENST00000482904.1
uc059oga.1	chr16	-	62972	65037	63903	65015	4	62972,63586,64698,64898,	63182,63922,64829,65037,	F8WCF7	ENST00000417043.5
uc059ogb.1	chr16	-	63036	72621	63036	63036	3	63036,63586,72512,	63182,65039,72621,		ENST00000487201.1
uc059ogc.1	chr16	-	63156	76355	63156	65015	5	63156,63586,64698,64898,76252,	63182,63800,64829,65039,76355,	A2IDA2	ENST00000450643.5
uc059ogd.1	chr16	-	63742	65039	63742	65015	4	63742,64332,64698,64898,	63800,64437,64829,65039,	B8ZZ07	ENST00000419764.1
uc059oge.1	chr16	-	64551	76341	64551	64551	2	64551,76252,	65039,76341,		ENST00000472390.1
uc059ogf.1	chr16	+	74682	74961	74682	74682	1	74682,	74961,		ENST00000624755.1
uc059ogg.1	chr16	+	77006	85684	79436	85684	4	77006,79424,83051,85400,	77125,79700,83256,85684,	A2IDA3	ENST00000436333.5
uc002cfm.4	chr16	+	77018	85851	79436	85777	4	77018,79424,83051,85400,	77125,79700,83256,85851,	P29372	ENST00000397817.5
uc002cfo.5	chr16	+	78062	85853	78309	85777	4	78062,79424,83051,85400,	78333,79700,83256,85853,	P29372	ENST00000356432.7
uc059ogh.1	chr16	+	78243	79844	78243	78243	2	78243,79424,	78333,79844,		ENST00000475280.1
uc002cfn.5	chr16	+	78256	85842	79292	85777	5	78256,79138,79424,83051,85400,	78333,79331,79700,83256,85842,	Q1W6H1	ENST00000219431.4
uc059ogi.1	chr16	-	84270	91086	84270	84270	3	84270,86667,88697,	84595,86870,91086,		ENST00000610509.1
uc059ogj.1	chr16	-	84273	138860	86704	138267	15	84273,85819,88697,89712,92595,93218,98144,100371,110524,112621,117300,119125,130521,138149,138641,	84595,86870,88890,89902,92725,93325,98301,100509,110606,112775,117375,119255,130591,138334,138860,	Q12980	ENST00000620134.4
uc059ogk.1	chr16	-	85385	138349	117329	138267	12	85385,88697,89712,92595,93218,98144,100371,110524,112621,117300,130521,138149,	86870,88890,89902,92725,93325,98301,100509,110606,112775,117375,130591,138349,	A0A087WTP7	ENST00000622194.4
uc032dmt.2	chr16	-	85800	138512	86704	138267	12	85800,88697,89712,92595,93218,98144,100371,110524,112621,119125,130521,138149,	86870,88890,89902,92725,93325,98301,100509,110606,112775,119255,130591,138512,	B7Z6Q0	ENST00000399953.7
uc059ogl.1	chr16	-	85800	138670	112753	138267	11	85800,88697,89712,92595,93218,98144,100371,110524,112621,130521,138149,	86870,88890,89902,92725,93325,98301,100509,110606,112775,130591,138670,	A0A087WTE2	ENST00000621703.4
uc032dmr.2	chr16	-	85819	138860	86704	138267	14	85819,88697,89712,92595,93218,98144,100371,110524,112621,117300,119125,130521,138149,138641,	86870,88890,89902,92725,93325,98301,100509,110606,112775,117375,119255,130591,138334,138860,	Q12980	ENST00000611875.4
uc059ogm.1	chr16	+	90630	91102	90630	90630	1	90630,	91102,		ENST00000601483.1
uc059ogn.1	chr16	-	92790	98160	92790	92790	2	92790,98144,	93325,98160,		ENST00000464069.1
uc059ogo.1	chr16	-	93258	119405	93258	93258	8	93258,98144,100371,110524,112621,117300,119125,119353,	93325,98301,100509,110606,112775,117375,119255,119405,		ENST00000473674.5
uc059ogp.1	chr16	-	98144	138345	119184	138267	7	98144,100371,110524,112621,117300,119125,138149,	98301,100509,110606,112775,117375,119255,138345,	F8WCB2	ENST00000483663.5
uc059ogq.1	chr16	-	98144	138361	119184	138267	8	98144,100371,110524,112621,117300,119125,130521,138231,	98301,100509,110606,112775,117375,119255,130591,138361,	F8WBJ1	ENST00000457916.5
uc059ogr.1	chr16	-	98211	138361	100489	138267	4	98211,100371,112621,138231,	98301,100509,112775,138361,	F8WDA5	ENST00000422814.5
uc059ogs.1	chr16	-	98229	138666	98229	119209	10	98229,100371,110524,112621,117300,119125,123506,124936,130521,138641,	98301,100509,110606,112775,117375,119255,123545,125073,130591,138666,	A0A087WTD0	ENST00000468260.5
uc059ogt.1	chr16	-	110524	138677	125000	138267	7	110524,112621,119125,124936,130521,138149,138641,	110606,112775,119255,125073,130591,138334,138677,	F8WEK7	ENST00000456528.5
uc059ogu.1	chr16	-	112659	138335	112659	138267	6	112659,117300,119125,123506,130521,138149,	112775,117375,119255,123545,130591,138335,	B1B1F5	ENST00000419636.1
uc059ogv.1	chr16	+	125736	127219	125736	125736	2	125736,127006,	126324,127219,		ENST00000445733.1
uc002cft.2	chr16	+	152686	154503	152909	154400	3	152686,153891,154271,	153004,154096,154503,	P02008	ENST00000252951.2
uc059ogw.1	chr16	+	153891	166761	153891	153891	3	153891,166267,166579,	154096,166472,166761,		ENST00000472539.5
uc059ogx.1	chr16	+	164481	166761	164481	164481	3	164481,166267,166579,	164686,166472,166761,		ENST00000496585.1
uc002cfu.2	chr16	+	165977	166768	165997	166708	3	165977,166267,166579,	166089,166472,166768,	Q6B0K9	ENST00000356815.3
uc002cfv.4	chr16	+	172846	173710	172912	173600	3	172846,173124,173471,	173007,173329,173710,	P69905	ENST00000251595.10
uc059ogy.1	chr16	+	172889	173710	173125	173600	3	172889,173124,173471,	172958,173329,173710,	G3V1N2	ENST00000397806.1
uc059ogz.1	chr16	+	172893	173675	172893	172893	2	172893,173471,	173329,173675,		ENST00000482565.1
uc059oha.1	chr16	+	172943	173463	172943	172943	2	172943,173124,	173007,173463,		ENST00000484216.1
uc002cfx.2	chr16	+	176679	177522	176716	177411	3	176679,176928,177282,	176811,177133,177522,	P69905	ENST00000320868.9
uc059ohb.1	chr16	+	176697	177520	176697	176697	2	176697,177282,	177133,177520,		ENST00000472694.1
uc059ohc.1	chr16	+	176703	177522	176929	177411	3	176703,176928,177282,	176762,177133,177522,	G3V1N2	ENST00000397797.1
uc059ohd.1	chr16	+	176747	177274	176747	176747	2	176747,176928,	176811,177274,		ENST00000487791.1
uc059ohe.1	chr16	+	178553	178656	178553	178553	1	178553,	178656,		ENST00000384514.1
