#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	ENST00000534548.6	chr11	-	134152444	134223991	134152943	134223926	35	134152444,134153139,134153288,134157017,134157927,134158328,134159891,134161780,134167995,134168468,134168916,134176306,134177218,134178633,134178821,134181076,134184636,134184902,134185334,134192688,134194015,134194664,134202815,134203141,134203653,134204045,134204898,134206598,134208863,134209144,134209312,134210269,134216935,134220571,134223862,	134153052,134153200,134153363,134157095,134158067,134158495,134160074,134161891,134168195,134168602,134169054,134176386,134177457,134178741,134178936,134181184,134184752,134185000,134185526,134192909,134194150,134194738,134202905,134203198,134203906,134204171,134204971,134206732,134208951,134209206,134209477,134210454,134217098,134220726,134223991,	0	NCAPD3	cmpl	cmpl	2,1,1,1,2,0,0,0,1,2,2,0,1,1,0,0,1,2,2,0,0,1,1,1,0,0,2,0,2,0,0,1,0,1,0,
1	ENST00000321505.8	chr11	+	33542274	33674102	33542454	33668154	20	33542274,33544766,33547763,33551039,33552107,33559748,33561675,33568075,33574701,33583337,33591236,33598819,33606640,33609748,33618532,33645685,33656011,33658749,33660862,33667872,	33544336,33545378,33547879,33551259,33552241,33559911,33561735,33568227,33574873,33583501,33591421,33598947,33606822,33609966,33618662,33646036,33656109,33658898,33661014,33674102,	0	KIAA1549L	cmpl	cmpl	0,1,1,0,1,0,1,1,0,1,0,2,1,0,2,0,0,2,1,0,
1	ENST00000265654.5	chr11	+	33542330	33599494	33542454	33598834	11	33542330,33544766,33547763,33551039,33552107,33559748,33561675,33568075,33574701,33583337,33598819,	33544354,33545378,33547879,33551259,33552241,33559911,33561735,33568227,33574873,33583501,33599494,	0	KIAA1549L	cmpl	cmpl	0,1,1,0,1,0,1,1,0,1,0,
1	ENST00000611865.4	chr11	-	58708757	58724496	58709765	58724496	5	58708757,58710589,58712759,58715315,58724415,	58710168,58710761,58712886,58715423,58724496,	0	GLYAT	cmpl	cmpl	2,1,0,0,0,
1	ENST00000344743.7	chr11	-	58709063	58731961	58709765	58724496	6	58709063,58710589,58712759,58715315,58724415,58731834,	58710168,58710761,58712886,58715423,58724511,58731961,	0	GLYAT	cmpl	cmpl	2,1,0,0,0,-1,
1	ENST00000529732.5	chr11	-	58709667	58728729	58709765	58724496	6	58709667,58710589,58712759,58715315,58724415,58728663,	58710168,58710761,58712886,58715423,58724511,58728729,	0	GLYAT	cmpl	cmpl	2,1,0,0,0,-1,
1	ENST00000278400.3	chr11	-	58710082	58731974	58710585	58724496	5	58710082,58712759,58715315,58724415,58731834,	58710761,58712886,58715423,58724511,58731974,	0	GLYAT	cmpl	cmpl	1,0,0,0,-1,
2	ENST00000336898.7	chr11	-	75434639	75525903	75435506	75477735	17	75434639,75436935,75439878,75441162,75441645,75442362,75443135,75444412,75448976,75449516,75449884,75456756,75457692,75462785,75477618,75490236,75525209,	75435655,75437048,75439961,75441310,75441803,75442581,75443286,75444495,75449122,75449610,75449983,75456816,75457786,75462889,75477795,75490320,75525903,	0	GDPD5	cmpl	cmpl	1,2,0,2,0,0,2,0,1,0,0,0,2,0,0,-1,-1,
2	ENST00000280241.12	chr11	-	83455011	84317339	83459817	84317145	22	83455011,83462001,83466707,83469200,83471625,83472726,83484128,83532707,83541681,83633210,83786689,83833613,83874419,83930327,83962884,83965323,83980505,84059314,84098922,84163460,84251237,84316824,	83459924,83462093,83466817,83469373,83471727,83472777,83484228,83532783,83541858,83633325,83786792,83833770,83874488,83930483,83963023,83965468,83980642,84059484,84099047,84163511,84251291,84317339,	0	DLG2	cmpl	cmpl	1,2,0,1,1,1,0,2,2,1,0,2,2,2,1,0,1,2,0,0,0,0,
2	ENST00000398309.6	chr11	-	83455011	84923589	83459817	84923118	23	83455011,83462001,83466707,83469200,83471625,83472726,83484128,83532707,83541681,83633210,83786689,83833613,83874419,83930327,83962884,83965323,83980505,84059314,84098922,84163460,84251237,84534569,84923076,	83459924,83462093,83466817,83469373,83471727,83472777,83484228,83532783,83541858,83633325,83786792,83833770,83874488,83930483,83963023,83965468,83980642,84059484,84099047,84163511,84251291,84534731,84923589,	0	DLG2	cmpl	cmpl	1,2,0,1,1,1,0,2,2,1,0,2,2,2,1,0,1,2,0,0,0,0,0,
