#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1	ENST00000356406.9	chr4	-	8366281	8440711	8366960	8416521	18	8366281,8370907,8373560,8374977,8381491,8389172,8389611,8392332,8394619,8396936,8399555,8405954,8410211,8414291,8414853,8415765,8416377,8440647,	8367080,8370994,8373628,8375152,8381607,8389286,8389734,8392453,8394742,8397119,8399652,8406043,8410355,8414381,8414928,8415999,8416535,8440711,	0	ACOX3	cmpl	cmpl	0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,-1,
1	ENST00000413009.6	chr4	-	8366711	8440723	8370947	8416521	17	8366711,8370907,8374977,8381491,8389172,8389611,8392332,8394619,8396936,8399555,8405954,8410211,8414291,8414853,8415765,8416377,8440647,	8367080,8370994,8375152,8381607,8389286,8389734,8392453,8394742,8397119,8399652,8406043,8410355,8414381,8414928,8415999,8416535,8440723,	0	ACOX3	cmpl	cmpl	-1,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,-1,
1	ENST00000503233.5	chr4	-	8366960	8428486	8366960	8416521	18	8366960,8370907,8373560,8374977,8381491,8389172,8389611,8392332,8394619,8396936,8399555,8405954,8410211,8414291,8414853,8415765,8416377,8428350,	8367080,8370994,8373628,8375152,8381607,8389286,8389734,8392453,8394742,8397119,8399652,8406043,8410355,8414381,8414928,8415999,8416535,8428486,	0	ACOX3	cmpl	cmpl	0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,-1,
1	ENST00000515064.5	chr4	-	16501540	16898562	16502642	16898485	8	16501540,16508540,16511980,16585921,16588709,16595702,16759157,16898353,	16502873,16508686,16512104,16586005,16588832,16595875,16759260,16898562,	0	LDB2	cmpl	cmpl	0,1,0,0,0,1,0,0,
1	ENST00000441778.6	chr4	-	16501540	16898594	16505877	16898485	9	16501540,16505839,16508534,16511980,16585921,16588709,16595702,16759157,16898353,	16502873,16505982,16508686,16512104,16586005,16588832,16595875,16759260,16898594,	0	LDB2	cmpl	cmpl	-1,0,1,0,0,0,1,0,0,
1	ENST00000304523.9	chr4	-	16501540	16898809	16502642	16898485	8	16501540,16508534,16511980,16585921,16588709,16595702,16759157,16898353,	16502873,16508686,16512104,16586005,16588832,16595875,16759260,16898809,	0	LDB2	cmpl	cmpl	0,1,0,0,0,1,0,0,
1	ENST00000502640.5	chr4	-	16501545	16898634	16503080	16898485	8	16501545,16508534,16511980,16585921,16588709,16595702,16759157,16898353,	16503131,16508686,16512104,16586005,16588832,16595875,16759260,16898634,	0	LDB2	cmpl	cmpl	0,1,0,0,0,1,0,0,
1	ENST00000512921.4	chr4	+	25160662	25277306	25252340	25277187	10	25160662,25252320,25255064,25256542,25259036,25260523,25263749,25268442,25269143,25277013,	25160753,25252475,25255265,25256674,25259190,25260591,25263849,25268576,25269203,25277306,	0	RP11-717K11.2	cmpl	cmpl	-1,0,0,0,0,1,0,1,0,0,
1	ENST00000507794.2	chr4	+	25160671	25201440	25160671	25160671	2	25160671,25197467,	25160753,25201440,	0	SEPSECS-AS1	none	none	-1,-1,
1	ENST00000504986.5	chr4	+	41935119	41960572	41935484	41954199	7	41935119,41938601,41939195,41943746,41944792,41949301,41954069,	41935529,41938696,41939383,41943814,41944926,41949385,41960572,	0	TMEM33	cmpl	cmpl	0,0,2,1,0,2,2,
1	ENST00000513702.5	chr4	+	41935128	41954395	41935484	41954199	8	41935128,41935466,41938601,41939195,41943746,41944792,41949301,41954069,	41935262,41935529,41938696,41939383,41943814,41944926,41949385,41954395,	0	TMEM33	cmpl	cmpl	-1,0,0,2,1,0,2,2,
1	ENST00000325094.9	chr4	+	41935151	41960041	41935484	41954199	8	41935151,41938601,41939195,41943746,41944792,41949301,41954069,41958871,	41935529,41938696,41939383,41943814,41944926,41949385,41958173,41960041,	0	TMEM33	cmpl	cmpl	0,0,2,1,0,2,2,-1,
2	ENST00000324439.9	chr4	-	75479036	75514685	75482537	75514286	9	75479036,75490580,75491610,75491723,75491888,75494100,75508819,75509176,75514196,	75482666,75490701,75491637,75491782,75491933,75494179,75508935,75509296,75514685,	0	RCHY1	cmpl	cmpl	0,2,2,0,0,2,0,0,0,
2	ENST00000380840.6	chr4	-	75481468	75514286	75482537	75514286	8	75481468,75490580,75491610,75491723,75491888,75494100,75508819,75514196,	75482666,75490701,75491637,75491782,75491933,75494179,75508935,75514286,	0	RCHY1	cmpl	cmpl	0,2,2,0,0,2,0,0,
2	ENST00000512706.5	chr4	-	75482412	75514430	75482537	75514264	9	75482412,75490580,75491610,75491723,75491888,75494100,75508819,75509176,75514240,	75482666,75490701,75491637,75491782,75491933,75494179,75508935,75509296,75514430,	0	RCHY1	cmpl	cmpl	0,2,2,0,0,2,0,0,0,
2	ENST00000513257.5	chr4	-	75482537	75514286	75482537	75514286	8	75482537,75490580,75491723,75491888,75494100,75508819,75509176,75514196,	75482666,75490701,75491782,75491933,75494179,75508935,75509296,75514286,	0	RCHY1	cmpl	cmpl	0,2,0,0,2,0,0,0,
2	ENST00000507014.1	chr4	-	75482537	75514297	75482537	75514286	7	75482537,75490580,75491723,75491888,75494100,75508819,75514196,	75482666,75490701,75491782,75491933,75494179,75508935,75514297,	0	RCHY1	cmpl	cmpl	0,2,0,0,2,0,0,
2	ENST00000513489.5	chr4	-	83796435	84284327	83796435	83796435	6	83796435,83811488,83935622,84012054,84243110,84284205,	83796616,83811645,83935730,84012119,84243216,84284327,	0	RP11-8L2.1	none	none	-1,-1,-1,-1,-1,-1,
2	ENST00000502518.1	chr4	-	92268766	92277075	92268766	92268766	2	92268766,92277049,	92269356,92277075,	0	RP11-562F9.2	none	none	-1,-1,
2	ENST00000515728.1	chr4	-	100660278	100675113	100660278	100660278	4	100660278,100665646,100674018,100675047,	100660669,100665760,100674271,100675113,	0	LINC01216	none	none	-1,-1,-1,-1,
2	ENST00000399132.5	chr4	-	108813698	109302643	108813926	109302019	38	108813698,108817396,108819251,108824173,108825195,108827134,108832379,108841694,108844518,108845188,108846138,108848758,108852235,108852901,108859655,108860926,108862500,108863318,108869087,108884177,108889220,108889700,108896666,108899153,108901118,108918171,108920577,108937807,108940538,108941365,108974366,108974532,109010357,109048167,109050134,109300582,109301722,109302168,	108813929,108817435,108819329,108824227,108825222,108827188,108832433,108841721,108844569,108845251,108846219,108848803,108852280,108852925,108859733,108860971,108862545,108863387,108869150,108884222,108889256,108889733,108896711,108899180,108901172,108918216,108920604,108937843,108940646,108941437,108974393,108974559,109010375,109048175,109050179,109300652,109302075,109302643,	0	COL25A1	cmpl	cmpl	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,
2	ENST00000399127.5	chr4	-	108823875	109302367	108824089	109302019	33	108823875,108827134,108832379,108834354,108838097,108841694,108844518,108845188,108846138,108848758,108852235,108859655,108860926,108863318,108869087,108884177,108889220,108889700,108896666,108899153,108901118,108918171,108920577,108937807,108940538,108942208,108974366,108974532,109010357,109048167,109050134,109300582,109301722,	108824227,108827188,108832433,108834390,108838178,108841721,108844569,108845251,108846219,108848803,108852280,108859733,108860971,108863387,108869150,108884222,108889256,108889733,108896711,108899180,108901172,108918216,108920604,108937843,108940646,108942268,108974393,108974559,109010375,109048175,109050179,109300652,109302367,	0	COL25A1	cmpl	cmpl	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
2	ENST00000399126.1	chr4	-	108823875	109302643	108824089	109302019	35	108823875,108825195,108827134,108832379,108841694,108844518,108845188,108846138,108848758,108852235,108852901,108859655,108860926,108862500,108863318,108869087,108884177,108889220,108889700,108896666,108899153,108901118,108918171,108920577,108937807,108940538,108941365,108974366,108974532,109010357,109048167,109050134,109300582,109301722,109302168,	108824227,108825222,108827188,108832433,108841721,108844569,108845251,108846219,108848803,108852280,108852925,108859733,108860971,108862545,108863387,108869150,108884222,108889256,108889733,108896711,108899180,108901172,108918216,108920604,108937843,108940646,108941437,108974393,108974559,109010375,109048175,109050179,109300652,109302075,109302643,	0	COL25A1	cmpl	cmpl	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,
2	ENST00000422145.7	chr4	+	117428395	117691188	117428395	117428395	4	117428395,117428696,117654806,117688935,	117428483,117428767,117654910,117691188,	0	LINC01378	none	none	-1,-1,-1,-1,
2	ENST00000437514.1	chr4	+	117428402	117540573	117428402	117428402	5	117428402,117428693,117464471,117468149,117540096,	117428483,117428767,117464538,117468233,117540573,	0	LINC01378	none	none	-1,-1,-1,-1,-1,
3	ENST00000513000.5	chr4	-	142023159	142846290	142028781	142431259	27	142023159,142082030,142086143,142108092,142112541,142122127,142123291,142124587,142145839,142160357,142173631,142193086,142208424,142208895,142237863,142260491,142270662,142305457,142314711,142402937,142405205,142429172,142431168,142462662,142467956,142725838,142846208,	142028914,142082185,142086256,142108190,142112682,142122245,142123415,142124760,142145996,142160561,142173809,142193195,142208529,142209026,142238011,142260564,142270774,142305537,142314762,142403054,142405324,142429217,142431385,142462726,142468055,142725901,142846290,	0	INPP4B	cmpl	cmpl	2,0,1,2,2,1,0,1,0,0,2,1,1,2,1,0,2,0,0,0,1,1,0,-1,-1,-1,-1,
3	ENST00000509777.5	chr4	-	142028955	142846300	142030127	142431259	26	142028955,142082030,142086143,142108092,142112541,142122127,142123291,142124587,142145839,142160357,142173631,142193086,142208424,142208895,142237863,142260491,142270662,142305457,142314711,142402937,142405205,142429172,142431168,142462662,142725838,142846208,	142030302,142082185,142086256,142108190,142112682,142122245,142123415,142124760,142145996,142160561,142173809,142193195,142208529,142209026,142238011,142260564,142270774,142305537,142314762,142403054,142405324,142429217,142431385,142462726,142725901,142846300,	0	INPP4B	cmpl	cmpl	2,0,1,2,2,1,0,1,0,0,2,1,1,2,1,0,2,0,0,0,1,1,0,-1,-1,-1,
3	ENST00000509497.1	chr4	+	142566018	142660950	142566018	142566018	3	142566018,142583451,142660782,	142566190,142583623,142660950,	0	RP11-223C24.1	none	none	-1,-1,-1,
3	ENST00000510413.5	chr4	-	150264530	151015267	150265721	151014642	57	150264530,150277852,150282449,150285932,150302627,150310228,150315560,150321190,150325808,150349991,150415437,150435588,150436723,150467672,150471623,150487731,150490917,150588047,150590712,150599006,150683550,150735257,150761782,150798080,150806270,150808319,150817123,150828179,150831816,150844099,150844657,150848817,150849421,150850723,150851884,150867670,150868181,150870524,150871344,150872662,150893051,150896393,150897738,150900048,150905837,150906296,150908333,150908659,150914194,150915607,150916400,150916616,150921197,150928515,150928833,151014426,151015201,	150265812,150278004,150282646,150286034,150302792,150310384,150315623,150321368,150325898,150350159,150415590,150435708,150436864,150467785,150471739,150487834,150491035,150588184,150590859,150599131,150683717,150735366,150761847,150798142,150806404,150808398,150817257,150828621,150831976,150844207,150844779,150848998,150849575,150850902,150852943,150867863,150868305,150870606,150871453,150872755,150893149,150896456,150897818,150900217,150905990,150906405,150908467,150908857,150914341,150915727,150916527,150916738,150921293,150928616,150929065,151014861,151015267,	0	LRBA	cmpl	cmpl	2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,1,0,1,1,2,0,2,0,1,2,1,2,1,0,0,1,0,2,0,0,2,1,0,2,2,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0,-1,
3	ENST00000357115.7	chr4	-	150264658	151015497	150265721	151014642	58	150264658,150277852,150282449,150285932,150302624,150310228,150315560,150321190,150325808,150349991,150415437,150435588,150436723,150467672,150471623,150487731,150490917,150588047,150590712,150597082,150599006,150683550,150735257,150761782,150798080,150806270,150808319,150817123,150828179,150831816,150844099,150844657,150848817,150849421,150850723,150851884,150867670,150868181,150870524,150871344,150872662,150893051,150896393,150897738,150900048,150905837,150906296,150908333,150908659,150914194,150915607,150916400,150916616,150921197,150928515,150928833,151014426,151015472,	150265812,150278004,150282646,150286034,150302792,150310384,150315623,150321368,150325898,150350159,150415590,150435708,150436864,150467785,150471739,150487834,150491035,150588184,150590859,150597115,150599131,150683717,150735366,150761847,150798142,150806404,150808398,150817257,150828621,150831976,150844207,150844779,150848998,150849575,150850902,150852943,150867863,150868305,150870606,150871453,150872755,150893149,150896456,150897818,150900217,150905990,150906405,150908467,150908857,150914341,150915727,150916527,150916738,150921293,150928616,150929065,151014861,151015497,	0	LRBA	cmpl	cmpl	2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,1,0,1,1,1,2,0,2,0,1,2,1,2,1,0,0,1,0,2,0,0,2,1,0,2,2,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0,-1,
3	ENST00000507224.5	chr4	-	150314722	151015277	150315525	151014642	51	150314722,150321190,150325808,150349991,150415437,150435588,150436723,150467672,150471623,150487731,150490917,150588047,150590712,150599006,150683550,150735257,150761782,150798080,150806270,150808319,150817123,150828179,150831816,150844099,150844657,150848817,150849421,150850723,150851884,150867670,150868181,150870524,150871344,150872662,150893051,150896393,150897738,150900048,150905837,150906296,150908333,150908659,150914194,150915607,150916400,150916616,150921197,150928515,150928833,151014426,151015201,	150315623,150321368,150325898,150350159,150415590,150435708,150436864,150467785,150471739,150487834,150491035,150588184,150590859,150599131,150683717,150735366,150761847,150798142,150806404,150808398,150817257,150828621,150831976,150844207,150844779,150848998,150849575,150850902,150852943,150867863,150868305,150870606,150871453,150872755,150893149,150896456,150897818,150900217,150905990,150906405,150908467,150908857,150914341,150915727,150916527,150916738,150921293,150928616,150929065,151014861,151015277,	0	LRBA	cmpl	cmpl	1,0,0,0,0,0,0,1,2,1,0,1,1,2,0,2,0,1,2,1,2,1,0,0,1,0,2,0,0,2,1,0,2,2,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0,-1,
3	ENST00000508596.5	chr4	+	176065833	176179769	176111580	176179579	29	176065833,176111574,176115795,176119866,176125103,176128737,176131553,176135107,176137519,176139891,176141982,176145994,176148132,176149806,176150042,176150467,176151811,176156078,176159993,176160910,176162074,176163153,176168671,176172374,176173266,176174616,176177057,176177470,176179459,	176066079,176111703,176115979,176120097,176125355,176128860,176131738,176135276,176137611,176139974,176142069,176146159,176148335,176149956,176150173,176150593,176151967,176156143,176160126,176161002,176162174,176163293,176168783,176172516,176173369,176174718,176177156,176177654,176179769,	0	WDR17	cmpl	cmpl	-1,0,0,1,1,1,1,0,1,0,2,2,2,1,1,0,0,0,2,0,2,0,2,0,1,2,2,2,0,
3	ENST00000280190.8	chr4	+	176065980	176180159	176096519	176179579	31	176065980,176096462,176111574,176115795,176119866,176125103,176128737,176131553,176135107,176137519,176139891,176141982,176145994,176148132,176149806,176150042,176150467,176151811,176156078,176159993,176160910,176162074,176163153,176166123,176168647,176172374,176173266,176174616,176177057,176177470,176179459,	176066079,176096585,176111703,176115979,176120097,176125355,176128860,176131738,176135276,176137611,176139974,176142069,176146159,176148335,176149956,176150173,176150593,176151967,176156143,176160126,176161002,176162174,176163293,176166144,176168783,176172516,176173369,176174718,176177156,176177654,176180159,	0	WDR17	cmpl	cmpl	-1,0,0,0,1,1,1,1,0,1,0,2,2,2,1,1,0,0,0,2,0,2,0,2,2,0,1,2,2,2,0,
3	ENST00000507824.6	chr4	+	176096484	176179769	176096519	176179579	30	176096484,176111574,176115795,176119866,176125154,176128737,176131553,176135107,176137519,176139891,176141982,176145994,176148132,176149806,176150042,176150467,176151811,176156078,176159993,176160910,176162074,176163153,176166123,176168671,176172374,176173266,176174616,176177057,176177470,176179459,	176096585,176111703,176115979,176120097,176125355,176128860,176131738,176135276,176137611,176139974,176142069,176146159,176148335,176149956,176150173,176150593,176151967,176156143,176160126,176161002,176162174,176163293,176166144,176168783,176172516,176173369,176174718,176177156,176177654,176179769,	0	WDR17	cmpl	cmpl	0,0,0,1,1,1,1,0,1,0,2,2,2,1,1,0,0,0,2,0,2,0,2,2,0,1,2,2,2,0,
9	ENST00000382865.5	chr4	-	2071917	2229231	2072113	2229231	24	2071917,2072967,2075451,2080957,2081632,2085612,2095850,2128112,2129178,2131232,2156787,2157857,2159154,2170678,2171097,2173954,2174690,2176265,2179307,2193203,2198523,2207986,2213046,2229098,	2072299,2073029,2075519,2081036,2081743,2085744,2095933,2128227,2129256,2131290,2156853,2157911,2159211,2170774,2171181,2174019,2174751,2176334,2179465,2193316,2198717,2208487,2213126,2229231,	0	POLN	cmpl	cmpl	0,1,2,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,
9	ENST00000511885.6	chr4	-	2071917	2242121	2072113	2229231	26	2071917,2072967,2075451,2080957,2081632,2085612,2095850,2128112,2129178,2131232,2156787,2157857,2159154,2170678,2171097,2173954,2174690,2176265,2179307,2193203,2198523,2207986,2213046,2229098,2241519,2242050,	2072299,2073029,2075519,2081036,2081743,2085744,2095933,2128227,2129256,2131290,2156853,2157911,2159211,2170774,2171181,2174019,2174751,2176334,2179465,2193316,2198717,2208487,2213126,2229243,2241790,2242121,	0	POLN	cmpl	cmpl	0,1,2,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,-1,-1,
