#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	ENST00000358691.9	chr17	-	67070437	67245183	67078251	67218804	33	67070437,67086828,67107168,67108491,67109115,67114323,67120404,67122969,67123962,67128650,67135969,67137930,67145742,67148568,67149866,67151045,67160260,67160896,67166477,67167462,67178658,67188318,67189588,67190156,67193966,67195418,67201128,67203318,67215898,67218594,67239432,67243783,67245147,	67078586,67087081,67107685,67108726,67109686,67114403,67120612,67123160,67124014,67128855,67136198,67138114,67145890,67148714,67149985,67151224,67160362,67161076,67166608,67167796,67178926,67188616,67189696,67190355,67194042,67195470,67201185,67203443,67215935,67218822,67239489,67243839,67245183,	0	HELZ	cmpl	cmpl	1,0,2,1,0,1,0,1,0,2,1,0,2,0,1,2,2,2,0,2,1,0,0,2,1,0,0,1,0,0,-1,-1,-1,
0	ENST00000580168.5	chr17	-	67077971	67245183	67078251	67218804	33	67077971,67086828,67107168,67108491,67109115,67114323,67120404,67122969,67123962,67128650,67135969,67137930,67145742,67148568,67149866,67151045,67160260,67160896,67166477,67167462,67178658,67188318,67189588,67190156,67193966,67195418,67201128,67203318,67215898,67218594,67239432,67243783,67245147,	67078586,67087081,67107685,67108726,67109686,67114403,67120612,67123160,67124014,67128855,67136198,67138114,67145890,67148714,67149985,67151224,67160365,67161076,67166608,67167796,67178926,67188616,67189696,67190355,67194042,67195470,67201185,67203443,67215935,67218822,67239489,67243839,67245183,	0	HELZ	cmpl	cmpl	1,0,2,1,0,1,0,1,0,2,1,0,2,0,1,2,2,2,0,2,1,0,0,2,1,0,0,1,0,0,-1,-1,-1,
1	ENST00000399273.5	chr17	+	16690240	16777881	16690400	16773633	17	16690240,16692978,16705150,16707468,16708795,16711678,16720197,16720516,16727526,16731799,16732537,16734689,16761424,16762312,16763964,16771976,16773496,	16690744,16693049,16705399,16707542,16709635,16711815,16720231,16720658,16727740,16731983,16732666,16735643,16761718,16762533,16764175,16772019,16777881,	0	CCDC144A	cmpl	cmpl	0,2,1,1,0,0,2,0,1,2,0,0,0,0,2,0,1,
1	ENST00000359872.6	chr17	-	33013086	34157294	33013964	34156532	10	33013086,33015970,33017604,33021218,33023860,33025925,33028241,33088862,33111916,34155977,	33014066,33016039,33017684,33021310,33024014,33025982,33028392,33088990,33112067,34157294,	0	ASIC2	cmpl	cmpl	0,0,1,2,1,1,0,1,0,0,
1	ENST00000377540.5	chr17	+	41930655	41965651	41930723	41965483	12	41930655,41935216,41935598,41936472,41936761,41938556,41938964,41945135,41949152,41955216,41961381,41964992,	41930837,41935348,41935749,41936534,41936927,41938781,41939172,41945222,41949349,41955317,41961466,41965651,	0	TTC25	cmpl	cmpl	0,0,0,1,0,1,1,2,2,1,0,1,
1	ENST00000617460.1	chr17	+	41930663	41965648	41930723	41965461	13	41930663,41935216,41935598,41936472,41936761,41938556,41938964,41945135,41949152,41955216,41961381,41964992,41965449,	41930837,41935348,41935749,41936534,41936927,41938781,41939172,41945222,41949349,41955317,41961466,41965447,41965648,	0	TTC25	cmpl	cmpl	0,0,0,1,0,1,1,2,2,1,0,1,0,
1	ENST00000583539.5	chr17	+	58692572	58732766	58692643	58732559	8	58692572,58694930,58696692,58703195,58709858,58720745,58724039,58732483,	58692788,58695189,58696859,58703329,58709990,58720812,58724100,58732766,	0	RAD51C	cmpl	cmpl	0,1,2,1,0,0,1,2,
1	ENST00000337432.8	chr17	+	58692572	58735611	58692643	58734222	9	58692572,58694930,58696692,58703195,58709858,58720745,58724039,58732483,58734117,	58692788,58695189,58696859,58703329,58709990,58720812,58724100,58732544,58735611,	0	RAD51C	cmpl	cmpl	0,1,2,1,0,0,1,2,0,
2	ENST00000314256.11	chr17	+	75456463	75500082	75471905	75499334	32	75456463,75471799,75485427,75485870,75486289,75487931,75488758,75489265,75489575,75490233,75490701,75491048,75491302,75491690,75492473,75492928,75493490,75493698,75494626,75494895,75495283,75495543,75495965,75496281,75496729,75497112,75497780,75498174,75498443,75498628,75498911,75499261,	75456751,75471929,75485547,75485998,75486426,75488134,75488910,75489368,75489662,75490350,75490758,75491153,75491455,75491900,75492789,75493102,75493593,75493916,75494808,75495034,75495399,75495643,75496074,75496471,75496807,75497198,75497862,75498323,75498538,75498722,75499082,75500082,	0	TMEM94	cmpl	cmpl	-1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,2,0,0,2,0,2,1,2,2,
2	ENST00000579208.5	chr17	+	75456649	75499645	75471905	75499334	24	75456649,75471799,75490701,75491048,75491302,75491690,75492473,75492928,75493490,75493698,75494626,75494895,75495283,75495543,75495965,75496281,75496729,75497112,75497780,75498174,75498443,75498628,75498911,75499261,	75456751,75471929,75490758,75491153,75491455,75491900,75492789,75493102,75493593,75493916,75494808,75495034,75495399,75495643,75496074,75496471,75496807,75497198,75497862,75498323,75498538,75498722,75499082,75499645,	0	TMEM94	cmpl	cmpl	-1,0,0,0,0,0,0,1,1,2,1,0,1,0,1,2,0,0,2,0,2,1,2,2,
