#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	NM_024790	chr8	+	67064367	67196614	67064398	67195593	29	67064367,67074242,67076481,67086006,67093542,67095292,67103036,67105904,67111971,67113804,67115913,67118247,67118742,67131950,67137455,67149782,67154023,67158446,67158990,67161810,67163731,67164390,67172415,67175295,67177679,67179862,67190649,67193463,67195381,	67064496,67074351,67076581,67086110,67093641,67095732,67103135,67105975,67112065,67113862,67116122,67118369,67118821,67132080,67137603,67149935,67154136,67158596,67159137,67161915,67163798,67164508,67172555,67175436,67177726,67179926,67190759,67193602,67196614,	0	CSPP1	cmpl	cmpl	0,2,0,1,0,0,2,2,1,2,0,2,1,2,0,1,1,0,0,0,0,1,2,1,1,0,1,0,1,
0	NM_001291339	chr8	+	67083847	67196614	67095664	67195593	26	67083847,67086006,67093542,67095292,67103036,67105904,67111971,67113804,67115913,67118247,67118742,67131950,67137455,67154023,67158446,67158990,67161810,67163731,67164390,67172415,67175295,67177679,67179862,67190649,67193463,67195381,	67084338,67086110,67093641,67095732,67103135,67105975,67112065,67113862,67116122,67118369,67118821,67132080,67137603,67154136,67158596,67159137,67161915,67163798,67164508,67172555,67175436,67177726,67179926,67190759,67193602,67196614,	0	CSPP1	cmpl	cmpl	-1,-1,-1,0,2,2,1,2,0,2,1,2,0,1,0,0,0,0,1,2,1,1,0,1,0,1,
1	NM_006766	chr8	-	41929478	42052026	41932204	42048977	17	41929478,41937255,41940841,41942792,41943747,41946590,41947750,41949221,41955295,41974703,41977007,41978641,41980845,41981838,41987454,42048377,42051900,	41934867,41937568,41941444,41943000,41943979,41946684,41947912,41949363,41955411,41974822,41977327,41978777,41980927,41981954,41987563,42049302,42052026,	0	KAT6A	cmpl	cmpl	1,0,0,2,1,0,0,2,0,1,2,1,0,1,0,0,-1,
1	NM_001305878	chr8	-	41942048	42052026	41942780	42048977	14	41942048,41943747,41946590,41947750,41949221,41955295,41974703,41977007,41978641,41980845,41981838,41987454,42048377,42051900,	41943000,41943979,41946684,41947912,41949363,41955411,41974822,41977327,41978777,41980927,41981954,41987563,42049302,42052026,	0	KAT6A	cmpl	cmpl	2,1,0,0,2,0,1,2,1,0,1,0,0,-1,
1	NM_024787	chr8	-	33547753	33567128	33548752	33566723	6	33547753,33549409,33551043,33551343,33558614,33566698,	33548867,33549492,33551085,33551389,33558771,33567128,	0	RNF122	cmpl	cmpl	2,0,0,2,1,0,
1	NM_001321775	chr8	+	49909725	50709183	50394238	50709002	18	49909725,49910891,50172560,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704599,50708885,	49909904,49911044,50172635,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50709183,	0	SNTG1	cmpl	cmpl	-1,-1,-1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,
1	NM_001287813	chr8	+	49909725	50796656	50394238	50792829	20	49909725,49910891,50172560,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704599,50708885,50752000,50792670,	49909904,49911044,50172635,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50708978,50752111,50796656,	0	SNTG1	cmpl	cmpl	-1,-1,-1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,
1	NM_001321776	chr8	+	49911672	50709183	50394238	50709002	17	49911672,50172560,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704599,50708885,	49912231,50172635,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50709183,	0	SNTG1	cmpl	cmpl	-1,-1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,
1	NM_001321777	chr8	+	49911672	50709183	50394238	50709002	16	49911672,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704599,50708885,	49912231,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50709183,	0	SNTG1	cmpl	cmpl	-1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,
1	NR_135798	chr8	+	49911672	50709183	50709183	50709183	16	49911672,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704604,50708885,	49912231,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50709183,	0	SNTG1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NM_001287814	chr8	+	49911672	50796656	50394238	50792829	17	49911672,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704599,50708885,50792670,	49912231,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50708978,50796656,	0	SNTG1	cmpl	cmpl	-1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,
1	NM_001321773	chr8	+	49911672	50796656	50394238	50792829	18	49911672,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704599,50708885,50752000,50792670,	49912231,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50708978,50752111,50796656,	0	SNTG1	cmpl	cmpl	-1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,
1	NM_018967	chr8	+	49911672	50796656	50394238	50792829	19	49911672,50172560,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704599,50708885,50752000,50792670,	49912231,50172635,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50708978,50752111,50796656,	0	SNTG1	cmpl	cmpl	-1,-1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,
1	NR_135794	chr8	+	49911672	50796656	50796656	50796656	19	49911672,50172560,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704599,50708885,50752000,50792670,	49912231,50172635,50394265,50402324,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50708978,50752111,50796656,	0	SNTG1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NR_135795	chr8	+	49911672	50796656	50796656	50796656	19	49911672,50172560,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704604,50708885,50752000,50792670,	49912231,50172635,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50708978,50752111,50796656,	0	SNTG1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NR_135796	chr8	+	49911672	50796656	50796656	50796656	19	49911672,50172560,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704573,50708885,50752000,50792670,	49912231,50172635,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50708978,50752111,50796656,	0	SNTG1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NR_135797	chr8	+	49911672	50796656	50796656	50796656	21	49911672,50172560,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50568881,50575667,50590878,50656908,50658591,50704604,50708885,50752000,50792670,	49912231,50172635,50394265,50402324,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50569019,50575724,50590917,50657025,50658663,50704752,50708978,50752111,50796656,	0	SNTG1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NM_001321778	chr8	+	50164130	50709183	50394238	50709002	17	50164130,50172560,50394211,50402209,50438542,50449667,50450555,50450687,50502777,50530176,50536677,50553049,50590878,50656908,50658591,50704599,50708885,	50164420,50172635,50394265,50402344,50438599,50449725,50450599,50450729,50502880,50530259,50536808,50553179,50590917,50657025,50658663,50704752,50709183,	0	SNTG1	cmpl	cmpl	-1,-1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,
2	NM_001330561	chr8	+	75407669	75566842	75543833	75564096	12	75407669,75485784,75490088,75543810,75547586,75551387,75553041,75555981,75558517,75558800,75560343,75563974,	75407964,75485816,75490208,75543979,75547681,75551494,75553197,75556069,75558670,75559037,75560466,75566842,	0	HNF4G	cmpl	cmpl	-1,-1,-1,0,2,1,0,0,1,1,1,1,
9	NR_073397	chr8	+	737604	1137777	1137777	1137777	4	737604,822091,907911,1137298,	737825,822193,907966,1137777,	0	ERICH1-AS1	unk	unk	-1,-1,-1,-1,
9	NM_003970	chr8	+	2045042	2145456	2050766	2144981	37	2045042,2050754,2052157,2057347,2057622,2059152,2069277,2069446,2072344,2073338,2076140,2078733,2079559,2085262,2090007,2092345,2093969,2096246,2098856,2100875,2102666,2106241,2106490,2108785,2109394,2115959,2116215,2117884,2123251,2123554,2124178,2129126,2140722,2141140,2142374,2143400,2144663,	2045168,2050873,2052313,2057486,2057780,2059245,2069366,2069497,2072509,2073500,2076282,2078933,2079613,2085390,2090191,2092520,2094091,2096434,2098983,2101054,2102781,2106398,2106597,2108830,2109531,2116104,2116275,2117952,2123365,2123642,2124217,2129232,2140886,2141177,2142397,2143456,2145456,	0	MYOM2	cmpl	cmpl	-1,0,2,2,0,2,2,1,1,1,1,2,1,1,0,1,2,1,0,1,0,1,2,1,1,0,1,1,0,0,1,1,2,1,2,1,0,
