#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	ENST00000452716.5	chr2	+	67086445	67298251	67086445	67086445	6	67086445,67264996,67268483,67287755,67289082,67295867,	67086555,67265192,67268638,67287818,67289424,67298251,	0	AC023115.2	none	none	-1,-1,-1,-1,-1,-1,
0	ENST00000594329.5	chr2	+	67087012	67257966	67087012	67087012	6	67087012,67121811,67180987,67229398,67252627,67257912,	67087168,67121870,67181223,67229495,67252888,67257966,	0	AC023115.2	none	none	-1,-1,-1,-1,-1,-1,
0	ENST00000409645.5	chr2	+	134120181	134454621	134254403	134448847	17	134120181,134254261,134270385,134317528,134318649,134336216,134338258,134341589,134344929,134349804,134362274,134402987,134412868,134422802,134428364,134441757,134448648,	134120291,134254644,134270550,134317605,134318739,134336288,134338420,134341759,134345064,134349938,134362408,134403137,134413015,134422919,134428439,134441915,134454621,	0	MGAT5	cmpl	cmpl	-1,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,2,
0	ENST00000286190.9	chr2	-	201288270	201351451	201288654	201351404	14	201288270,201289456,201289695,201299237,201307518,201309150,201330469,201330735,201342369,201344169,201346541,201348253,201350710,201351291,	201288781,201289566,201289854,201299300,201307622,201309250,201330522,201330833,201342431,201344263,201346675,201348302,201350782,201351451,	0	ALS2CR12	cmpl	cmpl	2,0,0,0,1,0,1,2,0,2,0,2,2,0,
0	ENST00000405148.6	chr2	-	201288423	201357378	201288654	201351404	15	201288423,201289456,201289695,201299237,201307518,201309150,201330469,201330735,201342369,201344169,201346541,201348253,201350710,201351291,201356981,	201288781,201289566,201289854,201299300,201307622,201309250,201330522,201330833,201342431,201344263,201346675,201348302,201350782,201351451,201357378,	0	ALS2CR12	cmpl	cmpl	2,0,0,0,1,0,1,2,0,2,0,2,2,0,-1,
0	ENST00000392257.7	chr2	-	201288424	201357378	201288654	201351404	15	201288424,201289456,201289695,201299237,201307518,201309150,201330469,201330735,201342369,201344169,201346541,201348253,201350710,201351291,201356981,	201288781,201289566,201289785,201299300,201307622,201309250,201330522,201330833,201342431,201344263,201346675,201348302,201350782,201351451,201357378,	0	ALS2CR12	cmpl	cmpl	2,0,0,0,1,0,1,2,0,2,0,2,2,0,-1,
0	ENST00000439709.5	chr2	-	201288429	201357398	201288654	201351404	15	201288429,201289456,201289695,201299237,201307518,201309150,201330469,201330735,201342369,201344169,201346541,201348253,201350710,201351291,201357313,	201288781,201289566,201289785,201299300,201307622,201309250,201330522,201330833,201342431,201344263,201346675,201348302,201350782,201351451,201357398,	0	ALS2CR12	cmpl	cmpl	2,0,0,0,1,0,1,2,0,2,0,2,2,0,-1,
1	ENST00000380794.5	chr2	-	25160852	25168690	25161080	25164772	4	25160852,25164640,25165635,25168497,	25161752,25164792,25165685,25168690,	0	POMC	cmpl	cmpl	0,0,-1,-1,
1	ENST00000405623.5	chr2	-	25160914	25168903	25161080	25164772	3	25160914,25164640,25168497,	25161752,25164822,25168903,	0	POMC	cmpl	cmpl	0,0,-1,
1	ENST00000264708.7	chr2	-	25160984	25168571	25161080	25164772	4	25160984,25164640,25165635,25168497,	25161752,25164822,25165685,25168571,	0	POMC	cmpl	cmpl	0,0,-1,-1,
1	ENST00000395826.6	chr2	-	25161052	25168604	25161080	25164772	3	25161052,25164640,25168497,	25161752,25164792,25168604,	0	POMC	cmpl	cmpl	0,0,-1,
1	ENST00000402538.7	chr2	+	33436323	33564750	33515136	33562737	19	33436323,33447819,33511709,33515009,33516541,33519951,33520552,33521954,33523878,33524431,33527136,33534322,33539093,33543511,33549603,33555530,33558210,33558671,33562728,	33436591,33447943,33511842,33515206,33516644,33520014,33520684,33522102,33524052,33524548,33527412,33534400,33539210,33543627,33549751,33555567,33558336,33559030,33564750,	0	RASGRP3	cmpl	cmpl	-1,-1,-1,0,1,2,2,2,0,0,0,0,0,0,2,0,1,1,0,
1	ENST00000403687.7	chr2	+	33476227	33564731	33515136	33562737	18	33476227,33511709,33515009,33516541,33519951,33520552,33521954,33523878,33524431,33527136,33534322,33539093,33543511,33549603,33555530,33558210,33558671,33562728,	33476707,33511842,33515206,33516644,33520014,33520684,33522102,33524052,33524548,33527412,33534400,33539210,33543627,33549751,33555567,33558336,33559030,33564731,	0	RASGRP3	cmpl	cmpl	-1,-1,0,1,2,2,2,0,0,0,0,0,0,2,0,1,1,0,
