#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	NM_013266	chr10	-	65912517	67696191	65920329	67647513	18	65912517,65966611,65988691,66069307,66103156,66280469,66379151,66520616,66621691,66766263,66775443,67180316,67219606,67521841,67539502,67606856,67647414,67695999,	65920617,65966746,65988797,66069489,66103249,66280621,66379352,66520773,66621784,66766416,66775524,67180520,67219870,67521961,67539669,67607049,67647518,67696191,	0	CTNNA3	cmpl	cmpl	0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,
0	NM_001127384	chr10	-	65912517	67665685	65920329	67647513	18	65912517,65966611,65988691,66069307,66103156,66280469,66379151,66520616,66621691,66766263,66775443,67180316,67219606,67521841,67539502,67606856,67647414,67665540,	65920617,65966746,65988797,66069489,66103249,66280621,66379352,66520773,66621784,66766416,66775524,67180520,67219870,67521961,67539669,67607049,67647518,67665685,	0	CTNNA3	cmpl	cmpl	0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1,
1	NM_012425	chr10	-	16590617	16817454	16593393	16817081	9	16590617,16695022,16752538,16752917,16754870,16764389,16782033,16816972,16817314,	16593496,16695155,16752653,16753000,16754989,16764510,16782084,16817084,16817454,	0	RSU1	cmpl	cmpl	2,1,0,1,2,1,1,0,-1,
1	NM_152724	chr10	-	16590617	16817454	16593393	16782034	8	16590617,16695022,16752538,16752917,16754870,16764389,16782033,16817314,	16593496,16695155,16752653,16753000,16754989,16764510,16782084,16817454,	0	RSU1	cmpl	cmpl	2,1,0,1,2,1,0,-1,
1	NR_027333	chr10	-	25158071	25176276	25176276	25176276	2	25158071,25175675,	25159903,25176276,	0	GPR158-AS1	unk	unk	-1,-1,
1	NM_001080512	chr10	+	58513143	58831437	58513143	58828891	21	58513143,58620854,58702073,58785000,58786922,58788369,58789261,58789681,58793483,58796339,58798398,58799055,58800193,58800889,58803076,58806583,58807003,58813829,58817561,58820368,58828760,	58513333,58620901,58702143,58785080,58787081,58788423,58789456,58789933,58793615,58796526,58798560,58799252,58800326,58801046,58803242,58806623,58807158,58813986,58817722,58820468,58831437,	0	BICC1	cmpl	cmpl	0,1,0,1,0,0,0,0,0,0,1,1,0,1,2,0,1,0,1,0,1,
1	NM_147156	chr10	-	50305584	50623977	50307141	50344114	11	50305584,50307981,50311261,50327204,50343491,50433475,50460672,50466889,50519830,50590152,50623706,	50307321,50308148,50311415,50327322,50344345,50433556,50460814,50466932,50519921,50590247,50623977,	0	SGMS1	cmpl	cmpl	0,1,0,2,0,-1,-1,-1,-1,-1,-1,
2	NM_078468	chr10	+	125823534	125836555	125823557	125836274	7	125823534,125826590,125827557,125830561,125831419,125833771,125836103,	125823722,125826665,125827638,125830651,125831607,125833946,125836555,	0	BCCIP	cmpl	cmpl	0,0,0,0,0,2,0,
2	NM_014912	chr10	-	92048639	92291118	92052211	92240350	10	92048639,92081319,92091829,92111075,92143028,92144944,92180962,92192476,92239345,92290925,	92052439,92081501,92091944,92111194,92143118,92145085,92181019,92192636,92240361,92291118,	0	CPEB3	cmpl	cmpl	0,1,0,1,1,1,1,0,0,-1,
2	NM_016567	chr10	+	125823534	125853695	125823557	125853243	8	125823534,125826590,125827557,125830561,125831419,125833771,125841254,125853124,	125823722,125826665,125827638,125830651,125831607,125833946,125841330,125853695,	0	BCCIP	cmpl	cmpl	0,0,0,0,0,2,0,1,
2	NM_078469	chr10	+	125823534	125842807	125823557	125841359	7	125823534,125826590,125827557,125830561,125831419,125833771,125841254,	125823722,125826665,125827638,125830651,125831607,125833946,125842807,	0	BCCIP	cmpl	cmpl	0,0,0,0,0,2,0,
2	NM_001305581	chr10	+	75431645	76557376	75431724	76557288	7	75431645,75438393,76036007,76047163,76058665,76324400,76557208,	75431754,75438494,76036134,76047303,76058783,76324485,76557376,	0	C10orf11	cmpl	cmpl	0,0,2,0,2,0,1,
9	NM_001317956	chr10	-	1039419	1048883	1041186	1044143	5	1039419,1042631,1043300,1043998,1048263,	1041504,1042762,1043393,1044171,1048883,	0	IDI1	cmpl	cmpl	0,1,1,0,-1,
9	NM_001317957	chr10	-	1039419	1048883	1041186	1048318	4	1039419,1042631,1043300,1048263,	1041504,1042762,1043393,1048883,	0	IDI1	cmpl	cmpl	0,1,1,0,
9	NM_004508	chr10	-	1039419	1049366	1041186	1049003	5	1039419,1042631,1043300,1043998,1048863,	1041504,1042762,1043393,1044171,1049366,	0	IDI1	cmpl	cmpl	0,1,1,2,0,
9	NR_134301	chr10	-	1039419	1049366	1049366	1049366	4	1039419,1042631,1043300,1048863,	1041504,1042762,1043393,1049366,	0	IDI1	unk	unk	-1,-1,-1,-1,
9	NM_001317955	chr10	-	1039419	1056716	1041186	1044143	6	1039419,1042631,1043300,1043998,1054167,1056308,	1041504,1042762,1043393,1044171,1054245,1056716,	0	IDI1	cmpl	cmpl	0,1,1,0,-1,-1,
9	NR_134300	chr10	-	1039419	1056716	1056716	1056716	4	1039419,1042631,1043300,1056308,	1041504,1042762,1043393,1056716,	0	IDI1	unk	unk	-1,-1,-1,-1,
9	NM_001018039	chr10	-	7158623	7409341	7163769	7381898	21	7158623,7170927,7171894,7172494,7175989,7188623,7197547,7200413,7202479,7205814,7220410,7227854,7243557,7248547,7276891,7283903,7285865,7367648,7370280,7381798,7409301,	7163910,7171056,7172158,7172661,7176165,7188733,7197687,7200484,7202522,7205928,7220537,7227937,7243705,7248649,7276989,7284150,7285954,7367889,7370375,7381949,7409341,	0	SFMBT2	cmpl	cmpl	0,0,0,1,2,0,1,2,1,1,0,1,0,0,1,0,1,0,1,0,-1,
9	NM_001029880	chr10	-	7158623	7411486	7163769	7381898	21	7158623,7170927,7171894,7172494,7175989,7188623,7197547,7200413,7202479,7205814,7220410,7227854,7243557,7248547,7276891,7283903,7285865,7367648,7370280,7381798,7411344,	7163910,7171056,7172158,7172661,7176165,7188733,7197687,7200484,7202522,7205928,7220537,7227937,7243705,7248649,7276989,7284150,7285954,7367889,7370375,7381949,7411486,	0	SFMBT2	cmpl	cmpl	0,0,0,1,2,0,1,2,1,1,0,1,0,0,1,0,1,0,1,0,-1,
9	NM_014889	chr10	-	3137726	3172841	3138030	3172772	27	3137726,3138234,3138903,3140686,3143388,3144291,3145595,3147149,3147571,3147986,3148170,3149620,3151246,3155590,3156929,3157434,3158039,3158913,3159847,3160203,3163724,3165237,3165412,3166228,3166935,3170103,3172716,	3138124,3138337,3139049,3140812,3143501,3144366,3145716,3147250,3147737,3148063,3148291,3149753,3151363,3155729,3157064,3157531,3158153,3159042,3159936,3160330,3163885,3165334,3165527,3166380,3167042,3170206,3172841,	0	PITRM1	cmpl	cmpl	2,1,2,2,0,0,2,0,2,0,2,1,1,0,0,2,2,2,0,2,0,2,1,2,0,2,0,
9	NM_001242309	chr10	-	3137727	3172841	3138030	3172779	24	3137727,3138234,3138903,3140686,3143388,3144291,3145595,3147149,3147571,3149620,3151246,3155590,3156929,3157434,3158039,3158913,3159847,3160203,3163724,3165237,3165412,3166228,3166935,3172716,	3138124,3138337,3139049,3140812,3143501,3144366,3145716,3147250,3147737,3149753,3151363,3155729,3157064,3157531,3158153,3159042,3159936,3160330,3163885,3165334,3165527,3166380,3167042,3172841,	0	PITRM1	cmpl	cmpl	2,1,2,2,0,0,2,0,2,1,1,0,0,2,2,2,0,2,0,2,1,2,0,0,
9	NR_144641	chr10	-	3137726	3172841	3172841	3172841	27	3137726,3138234,3138903,3140686,3143388,3144291,3145595,3147149,3147571,3147986,3148167,3149620,3151246,3155590,3156929,3157434,3158039,3158913,3159847,3160203,3163724,3165237,3165412,3166228,3166935,3170103,3172716,	3138124,3138337,3139049,3140812,3143731,3144366,3145716,3147250,3147737,3148063,3148291,3149753,3151363,3155729,3157064,3157531,3158153,3159042,3159936,3160330,3163885,3165334,3165527,3166380,3167042,3170206,3172841,	0	PITRM1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
