#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1	ENST00000406486.8	chr22	+	24952729	25194457	25027999	25190780	14	24952729,25014429,25025632,25027944,25032608,25038759,25049229,25170819,25174239,25177347,25181698,25184976,25190701,25192405,	24952772,25014566,25025784,25029540,25032696,25041525,25049364,25170938,25174489,25177522,25181823,25185119,25190784,25194457,	0	KIAA1671	cmpl	cmpl	-1,-1,-1,0,2,0,0,0,2,0,1,0,2,-1,
1	ENST00000358431.7	chr22	+	25027973	25197444	25027999	25190780	11	25027973,25032608,25038759,25049229,25170819,25174239,25177347,25181698,25184976,25190701,25192405,	25029540,25032696,25041525,25049364,25170938,25174489,25177522,25181823,25185119,25190784,25197444,	0	KIAA1671	cmpl	cmpl	0,2,0,0,0,2,0,1,0,2,-1,
1	ENST00000401395.1	chr22	+	25069968	25197448	25070365	25190780	8	25069968,25170819,25174239,25177347,25181698,25184976,25190701,25192405,	25070416,25170938,25174489,25177522,25181823,25185119,25190784,25197448,	0	KIAA1671	cmpl	cmpl	0,0,2,0,1,0,2,-1,
1	ENST00000354992.6	chr22	-	33272860	33920421	33274426	33761476	16	33272860,33277059,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,33856739,33919994,	33274624,33277255,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761558,33856802,33920421,	0	LARGE	cmpl	cmpl	0,2,2,2,0,0,0,1,1,0,2,0,1,0,-1,-1,
1	ENST00000397394.6	chr22	-	33273075	33920428	33274426	33761476	15	33273075,33277059,33283201,33304228,33316084,33337645,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,33919994,	33274624,33277255,33283348,33304507,33316248,33337801,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761558,33920428,	0	LARGE	cmpl	cmpl	0,2,2,2,0,0,0,1,1,0,2,0,1,0,-1,
1	ENST00000402320.5	chr22	-	33273088	33920414	33274426	33761476	14	33273088,33277059,33283201,33304228,33316084,33381918,33384191,33432160,33564847,33604434,33626243,33650366,33761370,33919994,	33274624,33277255,33283348,33304507,33316248,33382044,33384304,33432265,33565019,33604558,33626326,33650668,33761558,33920414,	0	LARGE	cmpl	cmpl	0,2,2,2,0,0,1,1,0,2,0,1,0,-1,
1	ENST00000215980.9	chr22	-	41938720	41947164	41939055	41947076	6	41938720,41943609,41945224,41945912,41946416,41947019,	41939196,41943701,41945304,41946005,41946496,41947164,	0	CENPM	cmpl	cmpl	0,1,2,2,0,0,
1	ENST00000404067.5	chr22	-	41938736	41946688	41939182	41946451	4	41938736,41945224,41945912,41946416,	41939196,41945304,41946005,41946688,	0	CENPM	cmpl	cmpl	1,2,2,0,
1	ENST00000402338.5	chr22	-	41938736	41946693	41939055	41946451	5	41938736,41943609,41945224,41945912,41946416,	41939196,41943701,41945304,41946005,41946693,	0	CENPM	cmpl	cmpl	0,1,2,2,0,
1	ENST00000407253.7	chr22	-	41938748	41947136	41939182	41947076	5	41938748,41945224,41945912,41946416,41947019,	41939196,41945304,41946005,41946496,41947136,	0	CENPM	cmpl	cmpl	1,2,2,0,0,
