name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc001vuw.3	chr13	+	18195296	18232024	18195296	18195296	8	18195296,18218998,18219525,18222494,18227478,18229546,18230073,18230502,	18195411,18219057,18219550,18222581,18227544,18229608,18230107,18232024,		ENST00000623511.1
uc058vrw.1	chr13	-	18206569	18207469	18206569	18207469	1	18206569,	18207469,	A0A0D9SEZ9	ENST00000624447.1
uc058vrx.1	chr13	-	18282728	18282822	18282728	18282728	1	18282728,	18282822,		ENST00000401278.3
uc058vry.1	chr13	+	18418525	18418632	18418525	18418525	1	18418525,	18418632,		ENST00000615686.1
uc058vrz.1	chr13	+	18540496	18550697	18540496	18540496	2	18540496,18550289,	18540929,18550697,		ENST00000448748.1
uc058vsa.1	chr13	-	18610297	18611675	18610297	18610297	2	18610297,18611569,	18610854,18611675,		ENST00000412714.1
uc058vsb.1	chr13	+	18629192	18629278	18629192	18629192	1	18629192,	18629278,		ENST00000621916.1
uc058vsc.1	chr13	+	18672826	18676163	18672826	18672826	2	18672826,18675987,	18673108,18676163,		ENST00000422609.1
uc010tcj.2	chr13	-	18869184	18869291	18869184	18869184	1	18869184,	18869291,		ENST00000411092.1
uc031zxm.1	chr13	+	18880053	18880157	18880053	18880053	1	18880053,	18880157,		ENST00000384060.1
uc058vsf.1	chr13	+	18905438	18907810	18905438	18905438	4	18905438,18906026,18906496,18907634,	18905576,18906110,18906658,18907810,		ENST00000447784.1
uc058vsg.1	chr13	-	18921888	18923765	18921888	18921888	2	18921888,18923540,	18922409,18923765,		ENST00000422082.2
uc001uma.2	chr13	+	19008258	19012559	19008258	19008258	4	19008258,19009273,19011432,19011679,	19009139,19009443,19011564,19012559,		ENST00000456737.1
uc058vsh.1	chr13	+	19008263	19011849	19008263	19008263	3	19008263,19009302,19011432,	19009139,19009443,19011849,		ENST00000428086.2
uc058vsi.1	chr13	+	19027836	19028701	19027836	19027836	2	19027836,19028574,	19027908,19028701,		ENST00000450212.1
uc058vsj.1	chr13	+	19088486	19088581	19088486	19088486	1	19088486,	19088581,		ENST00000516478.1
uc009zzj.3	chr13	-	19173769	19181852	19173862	19181747	5	19173769,19176926,19178245,19179340,19181744,	19174159,19177607,19178394,19179563,19181852,	Q1ZYQ1	ENST00000400113.7
uc058vsk.1	chr13	-	19173781	19181795	19173862	19181747	6	19173781,19174042,19176926,19178245,19179340,19181744,	19173946,19174159,19177607,19178394,19179563,19181795,	Q13748	ENST00000618094.1
uc058vsl.1	chr13	-	19262796	19263145	19262796	19262796	1	19262796,	19263145,		ENST00000428785.1
uc058vsm.1	chr13	-	19262796	19263873	19262796	19262796	3	19262796,19263209,19263782,	19263031,19263283,19263873,		ENST00000437057.1
uc021rgw.1	chr13	+	19345048	19346749	19345048	19345048	2	19345048,19345864,	19345217,19346749,		ENST00000413833.1
uc058vsn.1	chr13	-	19408041	19409529	19408041	19408041	2	19408041,19409365,	19408936,19409529,		ENST00000443554.1
uc058vso.1	chr13	-	19422876	19503277	19423061	19503234	19	19422876,19424946,19426424,19430467,19432472,19436225,19438091,19450075,19450262,19451164,19464455,19465254,19465464,19473913,19475572,19482487,19492849,19493447,19503223,	19423164,19425017,19426517,19430547,19432578,19436306,19438153,19450164,19450344,19451225,19464520,19465318,19465564,19474075,19475623,19482547,19492903,19493501,19503277,	Q6XPS3	ENST00000382978.5
uc058vsp.1	chr13	-	19422882	19503279	19423061	19503234	17	19422882,19424946,19426424,19430467,19432472,19436225,19438091,19450075,19450262,19451164,19464455,19465254,19465464,19473913,19492849,19493447,19503223,	19423164,19425017,19426517,19430547,19432578,19436306,19438153,19450164,19450344,19451225,19464520,19465318,19465564,19474075,19492903,19493501,19503279,	Q6XPS3	ENST00000255310.10
uc058vsq.1	chr13	-	19422882	19503279	19423061	19503234	20	19422882,19424946,19426424,19430467,19432472,19436225,19438091,19450075,19450262,19451164,19464455,19465254,19465464,19467224,19473913,19475572,19482487,19492849,19493447,19503223,	19423164,19425017,19426517,19430547,19432578,19436306,19438153,19450164,19450344,19451225,19464520,19465318,19465564,19467344,19474075,19475623,19482547,19492903,19493501,19503279,	Q6XPS3	ENST00000400230.6
uc058vsr.1	chr13	-	19422882	19505940	19423061	19503234	18	19422882,19424946,19426424,19430467,19432472,19436225,19438091,19450075,19450262,19451164,19464455,19465254,19465464,19482487,19492849,19493447,19503223,19505746,	19423164,19425017,19426517,19430547,19432578,19436306,19438153,19450164,19450344,19451225,19464520,19465318,19465564,19482547,19492903,19493501,19503277,19505940,	Q6XPS3	ENST00000400103.6
uc058vss.1	chr13	-	19423051	19503234	19425728	19503234	16	19423051,19424946,19425706,19430467,19432472,19436225,19438091,19450075,19450262,19451164,19464455,19465254,19465464,19492849,19493447,19503223,	19423164,19425017,19425833,19430547,19432578,19436306,19438153,19450164,19450344,19451225,19464520,19465318,19465564,19492903,19493501,19503234,	G3V171	ENST00000462409.5
