#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1	ENST00000351593.9	chr19	-	7962274	8445041	7963482	7991815	8	7962274,7967564,7973724,7981082,7991643,8149303,8261968,8445005,	7963807,7967790,7973878,7981186,7991834,8149335,8262004,8445041,	0	ELAVL1	cmpl	cmpl	2,1,0,1,0,-1,-1,-1,
1	ENST00000593581.5	chr19	-	8374378	8390685	8374378	8374378	3	8374378,8376961,8390008,	8374608,8377067,8390685,	0	RAB11B-AS1	none	none	-1,-1,-1,
1	ENST00000524140.6	chr19	+	16719979	16817963	16731197	16815039	19	16719979,16724365,16731191,16736633,16744420,16749138,16759224,16761978,16763827,16765033,16773125,16779342,16788981,16791349,16794462,16797731,16799885,16807585,16815027,	16720293,16724463,16731278,16736750,16744718,16750411,16759428,16762138,16763945,16765192,16773323,16779465,16789190,16791622,16794553,16797886,16800162,16808136,16817963,	0	NWD1	cmpl	cmpl	-1,-1,0,0,0,1,2,2,0,1,1,1,1,0,0,1,0,1,0,
1	ENST00000549814.5	chr19	+	16720048	16817123	16731197	16815329	19	16720048,16731191,16736633,16744420,16749138,16759224,16761978,16763827,16765033,16773125,16779342,16788981,16791349,16794462,16797731,16800011,16807585,16812744,16815027,	16720293,16731278,16736750,16744718,16750411,16759428,16762138,16763945,16765192,16773323,16779465,16789190,16791622,16794553,16797886,16800162,16808136,16812850,16817123,	0	NWD1	cmpl	cmpl	-1,0,0,0,1,2,2,0,1,1,1,1,0,0,1,0,1,0,1,
1	ENST00000379808.7	chr19	+	16731166	16817963	16731197	16815039	17	16731166,16736633,16744420,16749138,16759224,16761978,16763827,16765033,16773125,16779342,16788981,16791349,16794462,16797731,16799885,16807585,16815027,	16731278,16736750,16744718,16750411,16759428,16762138,16763945,16765192,16773323,16779465,16789190,16791622,16794553,16797886,16800162,16808136,16817963,	0	NWD1	cmpl	cmpl	0,0,0,1,2,2,0,1,1,1,1,0,0,1,0,1,0,
1	ENST00000552788.1	chr19	+	16731197	16817598	16731197	16815329	18	16731197,16736633,16744420,16749138,16759224,16761978,16763827,16765033,16773125,16779342,16788981,16791349,16794462,16797731,16799885,16807585,16812744,16815027,	16731278,16736750,16744718,16750411,16759428,16762138,16763945,16765192,16773323,16779465,16789190,16791622,16794553,16797886,16800162,16808136,16812850,16817598,	0	NWD1	cmpl	cmpl	0,0,0,1,2,2,0,1,1,1,1,0,0,1,0,1,0,1,
1	ENST00000474951.1	chr19	-	50311941	50333515	50316074	50320710	4	50311941,50316032,50320592,50333468,	50314990,50316091,50320784,50333515,	0	KCNC3	cmpl	cmpl	-1,1,0,-1,
9	ENST00000263094.10	chr19	+	1040102	1065569	1041361	1065425	47	1040102,1041224,1041509,1041830,1042063,1042314,1042745,1043040,1043333,1043724,1044576,1045001,1046229,1046801,1047156,1047452,1048894,1049265,1050920,1051154,1051448,1051941,1052213,1053328,1053787,1054005,1054192,1054569,1054779,1055096,1055906,1056065,1056329,1056906,1057313,1057914,1058145,1058617,1058819,1059022,1061781,1062171,1063543,1063759,1064160,1064930,1065269,	1040196,1041427,1041603,1041972,1042176,1042397,1042826,1043251,1043473,1043841,1044744,1045231,1046406,1047024,1047378,1047654,1049005,1049437,1051052,1051294,1051586,1052126,1052286,1053531,1053836,1054110,1054341,1054694,1054878,1055351,1055939,1056243,1056499,1057084,1057429,1058059,1058269,1058747,1058940,1059085,1061888,1062313,1063678,1063863,1064253,1065171,1065569,	0	ABCA7	cmpl	cmpl	-1,0,0,1,2,1,0,0,1,0,0,0,2,2,0,0,1,1,2,2,1,1,0,1,0,1,1,0,2,2,2,2,0,2,0,2,0,1,2,0,0,2,0,0,2,2,0,
9	ENST00000433129.5	chr19	+	1041245	1065572	1041361	1065425	46	1041245,1041509,1041830,1042063,1042314,1042745,1043040,1043333,1043724,1044576,1045001,1046229,1046801,1047156,1047452,1048894,1049265,1050920,1051154,1051448,1051941,1052213,1053328,1053787,1054005,1054192,1054569,1054779,1055096,1055906,1056065,1056329,1056906,1057313,1057914,1058145,1058617,1058819,1059022,1061781,1062171,1063543,1063759,1064160,1064930,1065269,	1041427,1041603,1041972,1042176,1042397,1042826,1043251,1043473,1043841,1044744,1045231,1046406,1047024,1047378,1047654,1049005,1049437,1051052,1051294,1051586,1052126,1052286,1053531,1053836,1054110,1054341,1054694,1054878,1055351,1055939,1056243,1056499,1057084,1057429,1058059,1058269,1058747,1058940,1059085,1061888,1062313,1063678,1063863,1064253,1065171,1065572,	0	ABCA7	cmpl	cmpl	0,0,1,2,1,0,0,1,0,0,0,2,2,0,0,1,1,2,2,1,1,0,1,0,1,1,0,2,2,2,2,0,2,0,2,0,1,2,0,0,2,0,0,2,2,0,
9	ENST00000435683.6	chr19	+	1042624	1065572	1042661	1065425	41	1042624,1043040,1043333,1043724,1044576,1045001,1046229,1046801,1047156,1047452,1048894,1049265,1050920,1051154,1051448,1051941,1052213,1053328,1053787,1054005,1054192,1054569,1054779,1055096,1055906,1056065,1056329,1056906,1057313,1057914,1058145,1058617,1058819,1059022,1061781,1062171,1063543,1063759,1064160,1064930,1065269,	1042826,1043251,1043473,1043841,1044744,1045231,1046406,1047024,1047378,1047654,1049005,1049437,1051052,1051294,1051586,1052126,1052286,1053531,1053836,1054110,1054341,1054694,1054878,1055351,1055939,1056243,1056499,1057084,1057429,1058059,1058269,1058747,1058940,1059085,1061888,1062313,1063678,1063863,1064253,1065171,1065572,	0	ABCA7	cmpl	cmpl	0,0,1,0,0,0,2,2,0,0,1,1,2,2,1,1,0,1,0,1,1,0,2,2,2,2,0,2,0,2,0,1,2,0,0,2,0,0,2,2,0,
