#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	ENST00000367858.9	chr6	-	134169245	134318058	134170267	134317460	14	134169245,134170825,134171022,134171636,134172192,134172661,134173022,134173273,134173461,134174004,134174510,134207355,134261932,134317391,	134170435,134170915,134171178,134171732,134172316,134172774,134173154,134173357,134173566,134174080,134174586,134207431,134262148,134318058,	0	SGK1	cmpl	cmpl	0,0,0,0,2,0,0,0,0,2,1,0,0,0,
1	ENST00000616010.4	chr6	-	41934933	42048894	41935939	41936681	5	41934933,41936558,41937234,42030008,42048500,	41936107,41936695,41937394,42030190,42048894,	0	CCND3	cmpl	cmpl	0,0,-1,-1,-1,
1	ENST00000511642.5	chr6	-	41934933	42050357	41935939	41940540	5	41934933,41936558,41937234,41940369,42049650,	41936107,41936695,41937394,41940585,42050357,	0	CCND3	cmpl	cmpl	0,1,0,0,-1,
1	ENST00000415497.6	chr6	-	41934955	42048894	41935939	41936681	4	41934955,41936558,41937234,42048500,	41936107,41936695,41937394,42048894,	0	CCND3	cmpl	cmpl	0,0,-1,-1,
1	ENST00000372988.8	chr6	-	41934955	42048968	41935939	41940540	5	41934955,41936558,41937234,41940369,42048500,	41936107,41936695,41937394,41940585,42048968,	0	CCND3	cmpl	cmpl	0,1,0,0,-1,
1	ENST00000510503.5	chr6	-	41935434	42048708	41935850	41940540	4	41935434,41937234,41940369,42048500,	41936107,41937394,41940585,42048708,	0	CCND3	cmpl	cmpl	1,0,0,-1,
2	ENST00000369681.9	chr6	+	83859642	83967424	83859782	83959878	16	83859642,83864174,83893521,83909008,83914415,83918004,83919396,83921081,83922437,83924469,83934594,83936223,83940055,83940514,83955297,83959823,	83859857,83864328,83893622,83909090,83914448,83918065,83919454,83921175,83922470,83924592,83934735,83936376,83940206,83940601,83955462,83967424,	0	CYB5R4	cmpl	cmpl	0,0,1,0,1,1,2,0,1,1,1,1,1,2,2,2,
2	ENST00000369679.4	chr6	+	83859655	83910296	83864201	83910087	5	83859655,83864174,83893521,83909008,83910067,	83859857,83864328,83893622,83909090,83910296,	0	CYB5R4	cmpl	cmpl	-1,0,1,0,1,
2	ENST00000369162.6	chr6	-	100508193	100881364	100509385	100867997	42	100508193,100509931,100512708,100516179,100517990,100540162,100589633,100589947,100601809,100605567,100606739,100606950,100625191,100627589,100627841,100629014,100631127,100638600,100642580,100644030,100646614,100647225,100650537,100651559,100652724,100655698,100661805,100662344,100679617,100715461,100718074,100725538,100766564,100767144,100798712,100799430,100800299,100805759,100848147,100864063,100867907,100881060,	100509533,100510107,100512918,100516327,100518142,100540387,100589768,100590059,100601935,100605700,100606860,100607088,100625334,100627710,100627987,100629181,100631213,100638821,100642749,100644129,100646769,100647451,100650714,100651646,100652889,100655818,100662030,100662536,100679752,100715533,100718251,100725703,100766705,100767345,100798838,100799572,100800504,100805880,100848707,100864214,100868038,100881364,	0	ASCC3	cmpl	cmpl	2,0,0,2,0,0,0,2,2,1,0,0,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,-1,
2	ENST00000436639.6	chr6	-	108986436	109094819	108987543	109094073	10	108986436,108988542,108990644,108992786,108994461,108998512,109000490,109001287,109002277,109093794,	108987630,108988687,108990835,108992899,108994609,108998755,109000673,109001488,109002343,109094819,	0	SESN1	cmpl	cmpl	0,2,0,1,0,0,0,0,0,0,
2	ENST00000467125.1	chr6	-	117318210	117573571	117318210	117573571	7	117318210,117319867,117321216,117566853,117569571,117570859,117573466,	117318252,117320030,117321394,117567034,117569736,117570955,117573571,	0	RP1-179P9.3	incmpl	incmpl	0,2,1,0,0,0,0,
2	ENST00000368357.7	chr6	+	125781160	125931111	125815354	125928771	17	125781160,125786136,125815290,125855019,125874888,125878262,125881089,125882425,125885158,125888938,125890641,125915332,125920942,125922681,125927662,125928173,125928635,	125781371,125786213,125815404,125855240,125874968,125878370,125881203,125882551,125885343,125889981,125890810,125915480,125921068,125922834,125927758,125928247,125931111,	0	NCOA7	cmpl	cmpl	-1,-1,0,2,1,0,0,0,0,2,1,2,0,0,0,0,2,
2	ENST00000392477.6	chr6	+	125790762	125932030	125815354	125928771	16	125790762,125815290,125855019,125874888,125878262,125881089,125882425,125885158,125888938,125890641,125915332,125920942,125922681,125927662,125928173,125928635,	125791067,125815404,125855240,125874968,125878370,125881203,125882551,125885343,125889981,125890810,125915480,125921068,125922834,125927758,125928247,125932030,	0	NCOA7	cmpl	cmpl	-1,0,2,1,0,0,0,0,2,1,2,0,0,0,0,2,
2	ENST00000229634.13	chr6	+	125790964	125929027	125874929	125928771	15	125790964,125815290,125874888,125878262,125881089,125882425,125885158,125888971,125890641,125915332,125920942,125922681,125927662,125928173,125928635,	125791067,125815404,125874968,125878370,125881203,125882551,125885343,125889981,125890810,125915480,125921068,125922834,125927758,125928247,125929027,	0	NCOA7	cmpl	cmpl	-1,-1,0,0,0,0,0,2,1,2,0,0,0,0,2,
3	ENST00000447311.1	chr6	-	142526454	142637889	142526454	142526454	3	142526454,142544806,142637712,	142528383,142544993,142637889,	0	RP11-440G9.1	none	none	-1,-1,-1,
3	ENST00000635073.1	chr6	-	142528326	142637775	142528326	142528326	4	142528326,142544806,142596299,142637712,	142528383,142544993,142596536,142637775,	0	RP11-440G9.1	none	none	-1,-1,-1,-1,
