#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
0	NR_111893	chr9	+	67059459	67297156	67297156	67297156	24	67059459,67082691,67110396,67173859,67188784,67189637,67191031,67195515,67201075,67217192,67222820,67226568,67234107,67249100,67258030,67263403,67264594,67267155,67278681,67280475,67281507,67288463,67288929,67293351,	67059643,67082802,67110590,67174007,67188988,67189822,67191175,67195777,67201219,67217364,67222927,67226688,67234311,67249257,67258158,67263574,67264813,67267395,67278906,67280609,67281595,67288694,67289001,67297156,	0	CNTNAP3P2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NM_001317939	chr9	-	16409502	16870788	16419632	16870648	7	16409502,16435037,16435554,16552529,16582982,16727796,16870645,	16419643,16435099,16437524,16552765,16583085,16727997,16870788,	0	BNC2	cmpl	cmpl	1,2,0,1,0,0,0,
1	NM_130392	chr9	-	8314245	8733946	8317873	8733843	31	8314245,8319830,8331581,8338921,8340342,8341089,8341692,8375935,8376606,8389231,8404536,8436591,8449724,8454579,8460410,8465465,8470994,8484118,8485226,8504260,8507300,8517847,8521276,8523512,8524924,8526626,8527344,8528590,8633316,8636698,8733779,	8317942,8319966,8331736,8339047,8340469,8341268,8341978,8376090,8376726,8389407,8404660,8436689,8449837,8454594,8460571,8465675,8471085,8484378,8485324,8504405,8507434,8518429,8521546,8523524,8525035,8526644,8527353,8528779,8633458,8636844,8733946,	0	PTPRD	cmpl	cmpl	0,2,0,0,2,0,2,0,0,1,0,1,2,2,0,0,2,0,1,0,1,1,1,1,1,1,1,1,0,1,0,
1	NM_130391	chr9	-	8314245	8733946	8317873	8733843	31	8314245,8319830,8331581,8338921,8340342,8341089,8341692,8375935,8376606,8389231,8404536,8436591,8449724,8454579,8460410,8465465,8470994,8484118,8485226,8504260,8507300,8517847,8521276,8523512,8524924,8526626,8527344,8528590,8633316,8636698,8733779,	8317942,8319966,8331736,8339047,8340469,8341268,8341978,8376090,8376726,8389407,8404660,8436689,8449837,8454591,8460571,8465675,8471085,8484378,8485324,8504405,8507434,8518429,8521546,8523524,8525035,8526644,8527353,8528779,8633458,8636844,8733946,	0	PTPRD	cmpl	cmpl	0,2,0,0,2,0,2,0,0,1,0,1,2,2,0,0,2,0,1,0,1,1,1,1,1,1,1,1,0,1,0,
1	NM_001317940	chr9	-	16409502	16870788	16418988	16832288	6	16409502,16435554,16552529,16582982,16832243,16870645,	16419649,16437524,16552765,16583085,16832350,16870788,	0	BNC2	cmpl	cmpl	2,0,1,0,0,-1,
1	NM_001171025	chr9	-	8314245	8733946	8317873	8733843	29	8314245,8319830,8331581,8338921,8340342,8341089,8341692,8375935,8376606,8389231,8404536,8436591,8437197,8449724,8460410,8465465,8470994,8484118,8485226,8504260,8507300,8517847,8521276,8524924,8527344,8528590,8633316,8636698,8733779,	8317942,8319966,8331736,8339047,8340469,8341268,8341978,8376090,8376726,8389407,8404660,8436689,8437239,8449837,8460571,8465675,8471085,8484378,8485324,8504405,8507434,8518429,8521546,8525035,8527353,8528779,8633458,8636844,8733946,	0	PTPRD	cmpl	cmpl	0,2,0,0,2,0,2,0,0,1,0,1,1,2,0,0,2,0,1,0,1,1,1,1,1,1,0,1,0,
1	NM_130393	chr9	-	8314245	8733946	8317873	8733843	29	8314245,8319830,8331581,8338921,8340342,8341089,8341692,8375935,8376606,8389231,8404536,8436591,8449724,8460410,8465465,8470994,8484118,8485226,8504260,8507300,8517847,8521276,8523512,8524924,8527344,8528590,8633316,8636698,8733779,	8317942,8319966,8331736,8339047,8340469,8341268,8341978,8376090,8376726,8389407,8404660,8436689,8449837,8460571,8465675,8471085,8484378,8485327,8504405,8507434,8518429,8521546,8523524,8525035,8527353,8528779,8633458,8636844,8733946,	0	PTPRD	cmpl	cmpl	0,2,0,0,2,0,2,0,0,1,0,1,2,0,0,2,0,1,0,1,1,1,1,1,1,1,0,1,0,
1	NM_017637	chr9	-	16409502	16870788	16418988	16870648	7	16409502,16435554,16552529,16582982,16727796,16738359,16870645,	16419649,16437524,16552765,16583085,16727997,16738485,16870788,	0	BNC2	cmpl	cmpl	2,0,1,0,0,0,0,
1	NM_002839	chr9	-	8314245	10612723	8317873	8733843	46	8314245,8319830,8331581,8338921,8340342,8341089,8341692,8375935,8376606,8389231,8404536,8436591,8449724,8460410,8465465,8470994,8484118,8485226,8485761,8492861,8497241,8499646,8500753,8504260,8507300,8517847,8521276,8523512,8524924,8526626,8527344,8528590,8633316,8636698,8733779,9018696,9183303,9397448,9574731,9734532,9766809,9938506,10033717,10340962,10612397,10612687,	8317942,8319966,8331736,8339047,8340469,8341268,8341978,8376090,8376726,8389407,8404660,8436689,8449837,8460571,8465675,8471085,8484378,8485324,8486349,8492979,8497268,8499840,8501059,8504405,8507434,8518429,8521546,8523524,8525035,8526644,8527353,8528779,8633458,8636844,8733946,9018735,9183363,9397482,9574781,9734571,9766851,9938610,10033790,10341017,10612505,10612723,	0	PTPRD	cmpl	cmpl	0,2,0,0,2,0,2,0,0,1,0,1,2,0,0,2,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1	NM_001244752	chr9	+	33524412	33573003	33524489	33572360	16	33524412,33528726,33528999,33533438,33534369,33536877,33541146,33543184,33547937,33550429,33555707,33558057,33566218,33567102,33568670,33572315,	33524695,33528841,33529173,33533545,33534507,33536945,33541227,33543255,33548855,33550579,33555820,33558187,33566500,33567314,33568893,33573003,	0	ANKRD18B	cmpl	cmpl	0,2,0,0,2,2,1,1,0,0,0,2,0,0,2,0,
